feature,shap_importance
mindist,0.3243967901901018
year_built,0.20783838747475092
hazards_present,0.09583431173653269
Buildinglong,0.023921753820607128
Buildinglat,0.021284429852178488
roof_cover,0.016730168077544346
foundation_type,0.014538833510549413
roof_system,0.013991750393422413
number_of_stories,0.013909826884553621
building_type,0.013210112754720732
roof_shape,0.007494676812933581
wall_structure,0.007479644805767411
wall_cladding,0.006123730490598588
roof_substrate_type,0.006116738472218715
wall_substrate,0.002512584505024015
understory_pct_of_building_footprint,0.0013602333595534198
mwfrs,0.001317132008751292
