feature,shap_importance
19_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.3423310400323793
Ensemble_prediction,0.24874354822937578
8_Xgboost_GoldenFeatures_prediction,0.10726608547673777
4_Default_Xgboost_categorical_mix_GoldenFeatures_SelectedFeatures_prediction,0.07969708168586945
4_Default_Xgboost_prediction,0.05787329605096393
5_Default_NeuralNetwork_SelectedFeatures_prediction,0.043253481196879384
7_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.02636561896450779
15_NeuralNetwork_SelectedFeatures_prediction,0.01688872688042327
roof_substrate_type,0.016764238199332978
14_DecisionTree_prediction,0.013948177554427597
21_NeuralNetwork_SelectedFeatures_prediction,0.013716695414578848
wall_substrate,0.010787690792060258
18_NeuralNetwork_prediction,0.01040426150670973
roof_system,0.010213206532518008
6_Default_RandomForest_GoldenFeatures_prediction,0.010029613994549597
hazards_present,0.008682026410818264
24_NeuralNetwork_prediction,0.007544247258079392
roof_shape,0.007463257344980989
4_Default_Xgboost_categorical_mix_prediction,0.007019572357656106
Buildinglat,0.005768240907276223
20_RandomForest_SelectedFeatures_prediction,0.005699753871580567
23_NeuralNetwork_prediction,0.00565267956768653
17_NeuralNetwork_prediction,0.005398601766536389
6_Default_RandomForest_SelectedFeatures_prediction,0.005131732869876839
4_Default_Xgboost_GoldenFeatures_prediction,0.004715496796724638
16_NeuralNetwork_SelectedFeatures_prediction,0.0043483828705670495
13_DecisionTree_prediction,0.0032318398743930886
3_Linear_prediction,0.0023579027914108646
wall_structure,1.6253921644656638e-18
22_NeuralNetwork_SelectedFeatures_prediction,0.0
12_RandomForest_prediction,0.0
5_Default_NeuralNetwork_prediction,0.0
year_built,0.0
foundation_type,0.0
6_Default_RandomForest_prediction,0.0
4_Default_Xgboost_categorical_mix_GoldenFeatures_prediction,0.0
roof_cover,0.0
10_RandomForest_SelectedFeatures_prediction,0.0
mindist,0.0
2_DecisionTree_prediction,0.0
11_RandomForest_prediction,0.0
9_RandomForest_SelectedFeatures_prediction,0.0
Buildinglong,0.0
