feature,shap_importance
4_Default_Xgboost_categorical_mix_prediction,0.12768190892219364
11_RandomForest_GoldenFeatures_prediction,0.09769510681843002
3_Default_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.09223390634250851
27_LightGBM_GoldenFeatures_prediction,0.08537311515088908
17_LightGBM_prediction,0.08317194512171792
19_Xgboost_SelectedFeatures_prediction,0.07951765596036575
6_Default_RandomForest_GoldenFeatures_prediction,0.07539040391591781
9_RandomForest_prediction,0.06834646756789751
6_Default_RandomForest_SelectedFeatures_prediction,0.06076736026677525
Ensemble_prediction,0.049149119370062715
23_CatBoost_SelectedFeatures_prediction,0.04805748240835921
12_RandomForest_GoldenFeatures_prediction,0.047822517467470176
25_Xgboost_SelectedFeatures_prediction,0.043854934147209444
13_LightGBM_GoldenFeatures_prediction,0.02508024175843624
14_LightGBM_GoldenFeatures_prediction,0.023553574614545332
4_Default_Xgboost_categorical_mix_SelectedFeatures_prediction,0.009818660466800059
5_Default_CatBoost_SelectedFeatures_prediction,0.009379802654024853
20_Xgboost_prediction,0.007296496155474962
understory_pct_of_building_footprint,0.006865472885496453
5_Default_CatBoost_prediction,0.006139318274696104
4_Default_Xgboost_prediction,0.006087205766819248
6_Default_RandomForest_prediction,0.004450847102132755
Buildinglat,0.0043178435420456966
hazards_present,0.003816428925503742
18_LightGBM_prediction,0.003740732821045323
7_CatBoost_SelectedFeatures_prediction,0.003304716796920929
mwfrs,0.002372002911426458
5_Default_CatBoost_GoldenFeatures_prediction,0.00234934408818333
Unnamed0,0.0021995146405111954
2_Linear_prediction,0.0014426693803389003
Buildinglong,0.0013815445827857309
26_Xgboost_prediction,0.0012882199848652247
year_built,0.0008912288036860125
roof_cover,0.0008692248152305098
longitude,0.0008141152747342905
3_Default_LightGBM_prediction,0.0007844522045838373
10_RandomForest_prediction,0.0005599047546554147
mindist,0.0004772296045049475
roof_shape,0.0003223828903534473
roof_substrate_type,0.0002155647322754208
building_type,8.315279373723573e-19
15_CatBoost_prediction,7.286206125262755e-19
21_DecisionTree_prediction,0.0
22_DecisionTree_prediction,0.0
wind_damage_rating,0.0
surge_damage_rating,0.0
rainwater_ingress_damage_rating,0.0
1_DecisionTree_prediction,0.0
8_CatBoost_SelectedFeatures_prediction,0.0
number_of_stories,0.0
foundation_type,0.0
24_RandomForest_GoldenFeatures_prediction,0.0
wall_structure,0.0
wall_substrate,0.0
3_Default_LightGBM_GoldenFeatures_prediction,0.0
wall_cladding,0.0
roof_system,0.0
16_CatBoost_prediction,0.0
