feature,shap_importance
mindist,0.3154763032455085
year_built,0.13555037272040435
Buildinglong,0.04565887391945413
hazards_present,0.03755539178674938
roof_system,0.013432349809222508
roof_substrate_type,0.01182271585418908
Buildinglat,0.010318236903161039
building_type,0.008440995492308055
wall_cladding,0.007531103079114055
number_of_stories,0.00532568441923236
wall_structure,0.004409173239779734
foundation_type,0.004278354780259863
mwfrs,0.0024660802746658867
understory_pct_of_building_footprint,0.0011872150251162365
roof_shape,0.0
wall_substrate,0.0
roof_cover,0.0
