feature,shap_importance
mindist,0.5020987615497854
year_built,0.25385960764494236
Buildinglong,0.14559492684517208
hazards_present,0.0741069335938095
foundation_type,0.06376236256658867
roof_cover,0.03335341511203043
Buildinglat,0.011898952895236401
wall_cladding,0.006244442317243449
roof_shape,0.003163153428887581
understory_pct_of_building_footprint,0.0
mwfrs,0.0
number_of_stories,0.0
wall_structure,0.0
wall_substrate,0.0
roof_system,0.0
roof_substrate_type,0.0
building_type,0.0
