feature,shap_importance
surge_damage_rating_sum_wind_damage_rating,6.4308567
wind_damage_rating,5.6794786
Unnamed0,1.1012064
mindist,1.0231853
surge_damage_rating_ratio_Buildinglat,0.9984594
longitude_diff_surge_damage_rating,0.68795526
roof_substrate_type,0.48421803
rainwater_ingress_damage_rating,0.4218785
surge_damage_rating_diff_Buildinglong,0.41285005
surge_damage_rating_multiply_wind_damage_rating,0.3809205
hazards_present,0.3336321
wall_substrate,0.30283394
number_of_stories_ratio_surge_damage_rating,0.29205918
surge_damage_rating,0.16092291
Buildinglong_multiply_surge_damage_rating,0.09758353
rainwater_ingress_damage_rating_multiply_surge_damage_rating,0.08750361
surge_damage_rating_multiply_Buildinglat,0.046001643
Buildinglat,0.001583987
surge_damage_rating_ratio_rainwater_ingress_damage_rating,0.0
