feature,shap_importance
surge_damage_rating_sum_wind_damage_rating,6.3847537
wind_damage_rating,5.100648
Unnamed0,1.1697922
surge_damage_rating_ratio_Buildinglat,0.81718886
mindist,0.7409994
hazards_present,0.6551441
longitude_diff_surge_damage_rating,0.5958455
roof_substrate_type,0.40147966
surge_damage_rating_multiply_wind_damage_rating,0.36514777
rainwater_ingress_damage_rating,0.34213206
wall_substrate,0.33427235
number_of_stories_ratio_surge_damage_rating,0.26934674
surge_damage_rating_diff_Buildinglong,0.22088777
surge_damage_rating,0.16960348
Buildinglong_multiply_surge_damage_rating,0.040397298
surge_damage_rating_multiply_Buildinglat,0.026510151
rainwater_ingress_damage_rating_multiply_surge_damage_rating,0.022363946
Buildinglat,0.0
surge_damage_rating_ratio_rainwater_ingress_damage_rating,0.0
