feature,shap_importance
Ensemble_prediction,0.346918370010634
19_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.18818167074437137
5_Default_NeuralNetwork_SelectedFeatures_prediction,0.09459310799738356
6_Default_RandomForest_GoldenFeatures_prediction,0.0613981976421069
6_Default_RandomForest_SelectedFeatures_prediction,0.059362917644319405
4_Default_Xgboost_categorical_mix_GoldenFeatures_prediction,0.057727164264194615
4_Default_Xgboost_categorical_mix_GoldenFeatures_SelectedFeatures_prediction,0.048004485747802354
6_Default_RandomForest_prediction,0.035939938154193316
7_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.03260848001921049
8_Xgboost_GoldenFeatures_prediction,0.024270359363291766
Buildinglat,0.02243178798929146
wall_cladding,0.019487879940861236
roof_system,0.018995457463690902
foundation_type,0.018645616597627254
4_Default_Xgboost_categorical_mix_prediction,0.016900109785309408
22_NeuralNetwork_SelectedFeatures_prediction,0.01110039663643298
11_RandomForest_prediction,0.006231226844664139
hazards_present,0.005092119828338278
mindist,0.0009543709246548891
5_Default_NeuralNetwork_prediction,0.0007436037216293471
3_Linear_prediction,0.0
15_NeuralNetwork_SelectedFeatures_prediction,0.0
2_DecisionTree_prediction,0.0
23_NeuralNetwork_prediction,0.0
24_NeuralNetwork_prediction,0.0
16_NeuralNetwork_SelectedFeatures_prediction,0.0
13_DecisionTree_prediction,0.0
21_NeuralNetwork_SelectedFeatures_prediction,0.0
18_NeuralNetwork_prediction,0.0
9_RandomForest_SelectedFeatures_prediction,0.0
14_DecisionTree_prediction,0.0
4_Default_Xgboost_GoldenFeatures_prediction,0.0
12_RandomForest_prediction,0.0
10_RandomForest_SelectedFeatures_prediction,0.0
20_RandomForest_SelectedFeatures_prediction,0.0
4_Default_Xgboost_prediction,0.0
Buildinglong,0.0
roof_cover,0.0
roof_substrate_type,0.0
wall_substrate,0.0
wall_structure,0.0
mwfrs,0.0
roof_shape,0.0
year_built,0.0
understory_pct_of_building_footprint,0.0
number_of_stories,0.0
building_type,0.0
17_NeuralNetwork_prediction,0.0
