feature,shap_importance
mindist,0.3404022749089507
year_built,0.22794352237501392
hazards_present,0.07010632530693912
Buildinglong,0.04118985851832157
Buildinglat,0.025657683209187116
roof_system,0.022517594837765602
wall_cladding,0.017686832136764565
roof_shape,0.016983070651247725
roof_cover,0.01415369779413601
number_of_stories,0.01066015576667036
foundation_type,0.010635658185647445
building_type,0.005915219232893694
roof_substrate_type,0.005231683755434607
understory_pct_of_building_footprint,0.002670327328898826
wall_structure,0.0025601861778635684
wall_substrate,0.0009705143772129058
mwfrs,0.0004275559569437811
