feature,shap_importance
Ensemble_prediction,0.2718510632196578
12_RandomForest_prediction,0.13925598549344334
19_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.09112853004676019
5_Default_NeuralNetwork_SelectedFeatures_prediction,0.05897697988956667
4_Default_Xgboost_categorical_mix_GoldenFeatures_SelectedFeatures_prediction,0.05600440666244472
7_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.04656940255871502
4_Default_Xgboost_categorical_mix_GoldenFeatures_prediction,0.028863582132097308
15_NeuralNetwork_SelectedFeatures_prediction,0.02499492820737599
4_Default_Xgboost_GoldenFeatures_prediction,0.024755517242022594
20_RandomForest_SelectedFeatures_prediction,0.020130775341320243
6_Default_RandomForest_prediction,0.01853640867849906
8_Xgboost_GoldenFeatures_prediction,0.015260036300411388
number_of_stories_ratio_year_built,0.014285972953504882
6_Default_RandomForest_GoldenFeatures_prediction,0.013955429173324554
6_Default_RandomForest_SelectedFeatures_prediction,0.013920258310135925
mindist_ratio_year_built,0.009972289818422794
roof_system,0.009497728731845458
22_NeuralNetwork_SelectedFeatures_prediction,0.00941206730194541
foundation_type,0.008994852368610478
17_NeuralNetwork_prediction,0.008737999250275994
4_Default_Xgboost_categorical_mix_prediction,0.008450054892654702
understory_pct_of_building_footprint_diff_mindist,0.008206161814519322
16_NeuralNetwork_SelectedFeatures_prediction,0.00817387884534739
Buildinglong_multiply_Buildinglat,0.00758733881098811
23_NeuralNetwork_prediction,0.006203847330116811
18_NeuralNetwork_prediction,0.006069039241325318
21_NeuralNetwork_SelectedFeatures_prediction,0.005921187819296615
9_RandomForest_SelectedFeatures_prediction,0.005134501389972353
number_of_stories_sum_Buildinglat,0.005065443415971598
year_built_ratio_number_of_stories,0.0035730218685909804
4_Default_Xgboost_prediction,0.0031934715298709126
Buildinglat_diff_Buildinglong,0.002747676466448102
hazards_present,0.00254605991416914
wall_cladding,0.0010735342016912008
mindist,0.00033646957198461266
wall_structure,0.0
year_built,0.0
building_type,0.0
number_of_stories_multiply_Buildinglat,0.0
mindist_multiply_year_built,0.0
number_of_stories,0.0
Buildinglong,0.0
roof_cover,0.0
roof_substrate_type,0.0
number_of_stories_diff_mindist,0.0
understory_pct_of_building_footprint,0.0
5_Default_NeuralNetwork_prediction,0.0
10_RandomForest_SelectedFeatures_prediction,0.0
wall_substrate,0.0
3_Linear_prediction,0.0
roof_shape,0.0
24_NeuralNetwork_prediction,0.0
mwfrs,0.0
14_DecisionTree_prediction,0.0
2_DecisionTree_prediction,0.0
13_DecisionTree_prediction,0.0
11_RandomForest_prediction,0.0
Buildinglat,0.0
