feature,shap_importance
mindist,0.2941316970464817
building_type,0.11445556286602174
Buildinglong,0.1083464365763515
wall_structure,0.0889131001669687
hazards_present,0.06395767255641421
roof_substrate_type,0.062324813684123945
wall_substrate,0.05488319843808442
wall_cladding,0.04925383876465854
roof_system,0.04036197371228939
mwfrs,0.039982731263732516
foundation_type,0.03981235642754611
roof_shape,0.018428014052774923
understory_pct_of_building_footprint,0.01650916155194391
number_of_stories,0.011222905633532947
year_built,0.011139959173304893
Buildinglat,0.006775208728843316
roof_cover,0.005710115494069055
