feature,shap_importance
Ensemble_prediction,0.27772042508482353
19_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.2673803302898169
8_Xgboost_GoldenFeatures_prediction,0.07687663594382088
4_Default_Xgboost_categorical_mix_GoldenFeatures_SelectedFeatures_prediction,0.06401375923674829
4_Default_Xgboost_prediction,0.05111212506634258
7_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.05085391840359063
5_Default_NeuralNetwork_SelectedFeatures_prediction,0.042580627803514806
roof_substrate_type,0.013727999122738203
year_built,0.011816385044846733
21_NeuralNetwork_SelectedFeatures_prediction,0.011204377004532454
roof_system,0.007873211091634488
16_NeuralNetwork_SelectedFeatures_prediction,0.007600725489062343
4_Default_Xgboost_GoldenFeatures_prediction,0.007011780296816507
24_NeuralNetwork_prediction,0.005867747867395072
5_Default_NeuralNetwork_prediction,0.005212632390581528
hazards_present,0.00489164693111164
10_RandomForest_SelectedFeatures_prediction,0.004482232703936829
18_NeuralNetwork_prediction,0.0029144017750356776
17_NeuralNetwork_prediction,0.00288291890883797
23_NeuralNetwork_prediction,0.002556965610858068
wall_structure,0.0015389757517378542
11_RandomForest_prediction,0.0
15_NeuralNetwork_SelectedFeatures_prediction,0.0
3_Linear_prediction,0.0
22_NeuralNetwork_SelectedFeatures_prediction,0.0
14_DecisionTree_prediction,0.0
2_DecisionTree_prediction,0.0
13_DecisionTree_prediction,0.0
Buildinglat,0.0
9_RandomForest_SelectedFeatures_prediction,0.0
6_Default_RandomForest_GoldenFeatures_prediction,0.0
6_Default_RandomForest_prediction,0.0
12_RandomForest_prediction,0.0
6_Default_RandomForest_SelectedFeatures_prediction,0.0
4_Default_Xgboost_categorical_mix_prediction,0.0
4_Default_Xgboost_categorical_mix_GoldenFeatures_prediction,0.0
mindist,0.0
Buildinglong,0.0
roof_cover,0.0
wall_substrate,0.0
foundation_type,0.0
roof_shape,0.0
20_RandomForest_SelectedFeatures_prediction,0.0
