feature,shap_importance
surge_damage_rating_sum_wind_damage_rating,6.317624
wind_damage_rating,5.3297424
surge_damage_rating_ratio_Buildinglat,0.74774265
Unnamed0,0.60737747
mindist,0.60514396
year_built,0.46418327
longitude,0.46167326
surge_damage_rating_multiply_wind_damage_rating,0.4045372
longitude_diff_surge_damage_rating,0.34154207
roof_system,0.3006668
understory_pct_of_building_footprint,0.29890668
wall_cladding,0.29176843
roof_shape,0.28790954
hazards_present,0.26872838
number_of_stories_ratio_surge_damage_rating,0.2684129
roof_substrate_type,0.26211134
roof_cover,0.22750363
rainwater_ingress_damage_rating,0.18391208
wall_structure,0.17851447
wall_substrate,0.14889923
surge_damage_rating,0.14157021
foundation_type,0.13713245
number_of_stories,0.11903793
surge_damage_rating_diff_Buildinglong,0.093623295
building_type,0.08413507
rainwater_ingress_damage_rating_multiply_surge_damage_rating,0.06033072
Buildinglong_multiply_surge_damage_rating,0.051944554
surge_damage_rating_multiply_Buildinglat,0.02543103
mwfrs,0.022598546
surge_damage_rating_ratio_rainwater_ingress_damage_rating,0.0
Buildinglong,0.0
Buildinglat,0.0
