feature,shap_importance
wind_damage_rating,8.782303
surge_damage_rating,3.3038998
mindist,0.7551518
longitude,0.65618455
Unnamed0,0.54558027
hazards_present,0.51421916
foundation_type,0.48699015
understory_pct_of_building_footprint,0.47325903
year_built,0.45018303
roof_substrate_type,0.35092798
wall_cladding,0.29122075
roof_cover,0.2744684
roof_shape,0.15670921
rainwater_ingress_damage_rating,0.15238246
mwfrs,0.1451548
wall_substrate,0.14227293
building_type,0.119727865
wall_structure,0.09165996
roof_system,0.08671652
number_of_stories,0.061832383
Buildinglat,0.0
Buildinglong,0.0
