feature,shap_importance
wind_damage_rating,9.676148
surge_damage_rating,3.3073282
mindist,0.8331381
Unnamed0,0.6891213
year_built,0.6378124
foundation_type,0.62830126
hazards_present,0.5965022
longitude,0.56260294
understory_pct_of_building_footprint,0.5348383
roof_shape,0.43423006
wall_cladding,0.40693334
roof_cover,0.32432342
roof_substrate_type,0.32197848
roof_system,0.20636585
rainwater_ingress_damage_rating,0.16746283
wall_substrate,0.16027944
building_type,0.12843707
mwfrs,0.094870135
wall_structure,0.09211809
number_of_stories,0.061475992
Buildinglat,0.0
Buildinglong,0.0
