feature,shap_importance
wind_damage_rating,9.765703
surge_damage_rating,3.338362
Unnamed0,0.785498
mindist,0.7497785
year_built,0.56622255
hazards_present,0.41830885
wall_cladding,0.38931748
longitude,0.37250185
roof_cover,0.2962311
roof_substrate_type,0.23524982
building_type,0.19157465
wall_substrate,0.18390845
foundation_type,0.15521763
roof_shape,0.13321827
understory_pct_of_building_footprint,0.09690599
mwfrs,0.08352604
roof_system,0.063413754
rainwater_ingress_damage_rating,0.05709611
wall_structure,0.040793236
number_of_stories,0.01772691
Buildinglong,0.00066659733
Buildinglat,0.0
