feature,shap_importance
wind_damage_rating,9.9846325
surge_damage_rating,3.4761653
longitude,0.8279878
foundation_type,0.74981076
Unnamed0,0.6323453
hazards_present,0.58800155
mindist,0.526252
year_built,0.43834352
wall_cladding,0.43614388
understory_pct_of_building_footprint,0.43227813
roof_system,0.39674717
roof_substrate_type,0.32421634
roof_shape,0.2062274
building_type,0.17845456
roof_cover,0.10176024
number_of_stories,0.096519835
rainwater_ingress_damage_rating,0.086179875
wall_substrate,0.06143043
wall_structure,0.039294176
mwfrs,0.023434686
Buildinglong,0.016661834
Buildinglat,0.0
