feature,mean_importance
wall_cladding_BrickWoodBoards,-0.01567128057551226
wall_substrate_nan,-0.012623679250306363
roof_shape_Flat,-0.010821131804956585
roof_shape_ComplexGable,-0.009972987580806558
wall_substrate_Unknown,-0.009722703772914709
wall_substrate_Woodsheathingcontinuous,-0.008185950719965219
mwfrs_RoofDiaphragmsteelWallDiaphragmsteel,-0.005424512946881866
building_type_HotelMotel,-0.005053827656856158
mwfrs_RoofDiaphragmwood,-0.0031225290484129253
wall_cladding_VinylSidingunknown,-0.0030545206515290913
wall_structure_nan,-0.0025929238770366903
wall_cladding_nan,-0.0025730827661134105
roof_shape_Gable,-0.0023702413781398366
roof_substrate_type_Unknown,-0.002290843684985844
wall_cladding_VinylSidingstandard,-0.0019642082340777913
roof_cover_Asphaltshingles3tabMetalstandingseam,-0.0018341660210916323
wall_cladding_Stucco,-0.0017407434656145915
building_type_Servicestation,-0.0016741703156672339
wall_cladding_BrickStucco,-0.0016491433245137577
mwfrs_nan,-0.0015248373647149815
roof_system_Woodrafter,-0.0015135837338546843
roof_shape_Complex,-0.0010571818603829718
roof_shape_GableHipCombo,-0.0010325762755813983
roof_system_Steelcoldformed,-0.0009454091658673835
roof_shape_FlatGable,-0.0009035880718590405
roof_system_Steelhotrolled,-0.0008766982458899841
building_type_Office,-0.0008626884303240212
roof_system_Unknown,-0.0008290876619177157
wall_cladding_PlywoodSidingStucco,-0.0008196224751390701
wall_cladding_Brick,-0.0008152071038359576
wall_cladding_WoodBoards,-0.0007978131989065052
wall_structure_Steelmomentresistingframe,-0.0006480872550073347
wall_cladding_BrickPlywoodSiding,-0.0005652547435369915
wall_cladding_BrickVinylSidingunknown,-0.0005588658035054594
wall_cladding_BrickCorrugatedsteelpanels,-0.0005220896493715266
wall_structure_Steelbracedframe,-0.0005188642616963168
wall_cladding_BrickVinylSidingunknownWoodShakeShingle,-0.0005175689999247446
roof_substrate_type_Dimensionallumber,-0.00047926001028333334
wall_cladding_Unknown,-0.0003271826736788386
wall_cladding_PlywoodSiding,-0.0002337492867050317
building_type_Condominium10units,-0.0002282351360865631
wall_structure_Woodframe,-0.00021297591120739146
wall_substrate_Insulatedfoamboard,-0.00015425508501802908
roof_shape_GableHip,-0.00014219587489234798
wall_cladding_BrickStone,-8.892919789076359e-05
mwfrs_RoofDiaphragmsteelWallDiaphragmsteelMomentFrame,-7.87543380405209e-05
wall_structure_SteelmomentresistingframeSteelbracedframe,-7.20293992175991e-05
roof_system_WoodrafterWoodtrusses,-5.012273595141892e-05
wall_cladding_Cedarwood,-3.420050963229837e-05
wall_cladding_VinylSidingstandardWoodShakeShingle,-2.1910659685508983e-05
