feature,shap_importance
mindist_sum_wall_cladding_PlywoodSidingWoodShakeShingle,0.28112358
year_built,0.22918193
Unnamed0,0.10213022
number_of_stories,0.08867496
mindist_sum_roof_system_Woodtrusses,0.06788569
building_type_SingleFamily,0.06657273
wall_cladding_VinylSidingunknown_diff_mindist,0.040658485
building_type_SingleFamily_diff_mindist,0.0365243
mindist_sum_mwfrs_RoofDiaphragmwoodWallDiaphragmwood,0.035881422
roof_substrate_type_Unknown,0.031701732
roof_cover_Asphaltshingleslaminated,0.022329418
mindist_sum_foundation_type_Slabongrade,0.02058409
mindist_sum_number_of_stories,0.020259673
mindist_sum_wall_structure_Woodframe,0.020005783
mindist_sum_wall_substrate_Unknown,0.01922007
roof_cover_Asphaltshingleslaminated_diff_mindist,0.019198053
roof_shape_Hip,0.017982187
roof_cover_Metalstandingseam_diff_mindist,0.017350309
roof_substrate_type_PlywoodOSB,0.01647292
understory_pct_of_building_footprint_diff_mindist,0.015583849
mindist,0.01512485
mindist_sum_roof_system_Woodunknown,0.014244864
roof_system_nan,0.012769471
mwfrs_RoofDiaphragmwoodWallDiaphragmwood,0.012178569
wall_substrate_Unknown,0.011986766
foundation_type_WoodPiers_le_8ft,0.011929467
foundation_type_Slabongrade,0.01166533
foundation_type_Unknown_diff_mindist,0.011377891
wall_cladding_FiberCementBoard_diff_mindist,0.011164484
wall_substrate_Woodsheathingcontinuous_diff_mindist,0.011106793
mindist_sum_roof_substrate_type_Unknown,0.010909274
understory_pct_of_building_footprint,0.010848792
foundation_type_Unknown,0.0090724835
roof_cover_Asphaltshingles3tab,0.008391354
wall_cladding_FiberCementBoard,0.0070687733
wall_substrate_NotApplicable,0.0062196273
building_type_GeneralArea,0.0061304136
wall_structure_nan,0.006002908
roof_system_Steeljoists,0.0056472244
roof_system_Woodunknown,0.005309085
mindist_sum_roof_shape_Complex,0.0052751405
wall_cladding_BrickVinylSidingunknown,0.0045053028
roof_shape_nan,0.0043690987
roof_cover_Metalstandingseam,0.0035317002
wall_cladding_WoodBoards,0.0034605889
wall_substrate_Woodsheathingcontinuous,0.0033664822
wall_cladding_FiberCementBoardVinylSidingunknown,0.0032646316
roof_system_Steelcoldformed,0.0031847043
roof_shape_Flat,0.00279688
roof_shape_Gable,0.0027959032
roof_substrate_type_nan,0.0027791644
roof_cover_Asphaltshingles3tabMetalstandingseam,0.0024775614
wall_cladding_BrickVinylSidingstandard,0.0023691365
wall_cladding_Aluminumsiding,0.0023346625
wall_structure_Woodframe,0.00228868
foundation_type_Unreinforcedmasonrystemwall,0.0022235333
roof_system_Steelhotrolled,0.0021486043
wall_cladding_Brick,0.0021423914
mwfrs_nan,0.0018134587
mwfrs_RoofDiaphragmsteelWallDiaphragmsteelMomentFrame,0.0017080288
mwfrs_Unknown,0.0016989352
wall_cladding_VinylSidingunknownconcreteblocks,0.0016545727
roof_system_Woodtrusses,0.0015435865
wall_cladding_Stucco,0.001450036
building_type_MultiFamily_diff_mindist,0.001246647
roof_cover_nan,0.0010354804
roof_shape_Complex,0.0009156698
roof_shape_GableHipCombo,0.0008923871
wall_cladding_Corrugatedsteelpanels,0.00088053563
wall_cladding_VinylSidingunknown,0.00082081085
wall_cladding_VinylSidingunknownWoodShakeShingle,0.0008070451
mwfrs_RoofDiaphragmwoodWallDiaphragmmasonry,0.00072760996
wall_substrate_masonry,0.00069807965
building_type_Retail,0.00069113297
wall_cladding_nan,0.00065492437
wall_cladding_BrickFiberCementBoard,0.0006180898
wall_structure_Steelmomentresistingframe,0.00061381015
wall_cladding_FiberCementBoardVinylSidingunknownWoodBoards,0.0005202103
mwfrs_RoofDiaphragmwoodWallDiaphragmconcrete,0.0004570458
mindist_sum_foundation_type_WoodPiers_le_8ft,0.0004005012
wall_cladding_PlywoodSidingWoodShakeShingle,0.00039332127
wall_structure_Unknown,0.00038282966
mwfrs_RoofDiaphragmsteelWallDiaphragmsteel,0.00033952628
wall_cladding_PlywoodSidingStucco,0.00033197878
wall_cladding_AluminumsidingConcreteblock,0.00032412793
roof_cover_Unknown,0.0002961839
wall_cladding_BrickStone,0.0002887908
wall_cladding_WoodShakeShingle,0.00027102642
roof_system_Woodrafter,0.00026482658
wall_cladding_VinylSidingstandard,0.00025519103
building_type_MultiFamily,0.00023762479
foundation_type_Concretepierssupportcastconcreteslabongrade,0.00022888406
wall_structure_Steelbracedframe,0.00022266146
building_type_Servicestation,0.00020872716
roof_shape_Monoslope,0.00019073651
wall_cladding_BrickCorrugatedsteelpanels,0.00016502159
building_type_Apartment,0.0001629951
wall_cladding_BrickWoodShakeShingle,0.00015137088
roof_shape_ComplexGable,0.00014130623
mwfrs_RoofDiaphragmwood,0.00010630317
wall_cladding_BrickStucco,0.000102728816
building_type_Warehouse,8.561264e-05
foundation_type_BrickandConcretepiersareseeninthebackhalfofthehomesfoundationbutfronthalfconsistsofabrickstonemasonrywall,8.2720246e-05
building_type_Condominium10units,8.014964e-05
roof_system_Unknown,7.406638e-05
roof_cover_Claytiles,7.0531496e-05
roof_substrate_type_Metaldeck,6.0867125e-05
building_type_Greenhouse,4.485619e-05
building_type_Religious,3.814144e-05
building_type_Office,5.056751e-06
roof_system_SteelhotrolledWoodunknown,0.0
roof_system_SteelcoldformedConcreteslab,0.0
roof_shape_GableMonoslope,0.0
roof_system_SteelhotrolledZpurlins,0.0
roof_shape_Unknown,0.0
roof_system_WoodrafterWoodtrusses,0.0
roof_shape_GableHip,0.0
mwfrs_SingleRowofColumns,0.0
