feature,shap_importance
surge_damage_rating,0.6767964550231272
wind_damage_rating,0.6733365212902765
Buildinglong,0.014879425510762798
Buildinglat,0.01352824813953846
roof_shape,0.007864693133160907
foundation_type,0.0
roof_cover,0.0
roof_substrate_type,0.0
roof_system,0.0
wall_cladding,0.0
wall_substrate,0.0
wall_structure,0.0
Unnamed0,0.0
mwfrs,0.0
year_built,0.0
understory_pct_of_building_footprint,0.0
number_of_stories,0.0
building_type,0.0
rainwater_ingress_damage_rating,0.0
hazards_present,0.0
longitude,0.0
mindist,0.0
