feature,shap_importance
mindist_multiply_year_built,0.2353841826812421
year_built,0.1645498608045844
mindist,0.06966728501345479
Buildinglong,0.045659127108530664
hazards_present,0.038164291314093934
mindist_ratio_year_built,0.03659736946230412
number_of_stories_sum_Buildinglat,0.03152496880258161
roof_substrate_type,0.02885887552439165
number_of_stories_ratio_year_built,0.0256223843877378
year_built_ratio_number_of_stories,0.022749153954546297
number_of_stories_multiply_Buildinglat,0.020776088622390554
building_type,0.013459666237953711
Buildinglat_diff_Buildinglong,0.008397385617556576
roof_cover,0.007416064346636762
Buildinglat,0.005982920624770548
number_of_stories_diff_mindist,0.005900846801752479
Buildinglong_multiply_Buildinglat,0.005758870674734792
wall_substrate,0.005053675989012196
roof_shape,0.004447082643963089
roof_system,0.004121856686997913
foundation_type,0.0032912230212118147
understory_pct_of_building_footprint_diff_mindist,0.0028039373246420475
wall_cladding,0.002769540815104788
wall_structure,0.0022512900126457173
mwfrs,0.0012089065587992831
understory_pct_of_building_footprint,0.00014516415382114683
number_of_stories,3.6551239740616285e-05
