feature,shap_importance
mindist_sum_wall_cladding_PlywoodSidingWoodShakeShingle,0.20306308374497964
year_built,0.15338902474351707
number_of_stories,0.08604506175942053
Unnamed0,0.07381051985754258
building_type_SingleFamily,0.05126635069209004
mindist_sum_roof_system_Woodtrusses,0.04043843272414731
roof_substrate_type_Unknown,0.03869808883860695
mindist_sum_mwfrs_RoofDiaphragmwoodWallDiaphragmwood,0.017454552519117456
wall_cladding_VinylSidingunknown_diff_mindist,0.017227650777814664
mindist,0.017221261069723798
mindist_sum_roof_system_Woodunknown,0.015781604876569714
roof_cover_Asphaltshingleslaminated,0.015399919826216038
foundation_type_WoodPiers_le_8ft,0.013686111966898446
mindist_sum_wall_structure_Woodframe,0.012947638129242232
mindist_sum_foundation_type_Slabongrade,0.012784136517964185
understory_pct_of_building_footprint_diff_mindist,0.012387031780402897
roof_shape_Hip,0.011488398992266856
wall_substrate_Unknown,0.010923366236080197
roof_system_Woodunknown,0.009884889305621937
building_type_SingleFamily_diff_mindist,0.008491193016012063
mindist_sum_number_of_stories,0.008279204257791958
mindist_sum_wall_substrate_Unknown,0.008116521406375813
wall_cladding_FiberCementBoard_diff_mindist,0.007625371933776042
mindist_sum_roof_substrate_type_Unknown,0.007370122828919418
foundation_type_Unknown_diff_mindist,0.006945861119891758
wall_substrate_Woodsheathingcontinuous_diff_mindist,0.006452205571273798
mwfrs_RoofDiaphragmwoodWallDiaphragmwood,0.005994208499995878
wall_structure_nan,0.005992331383856682
foundation_type_Slabongrade,0.005306642957547136
roof_cover_Asphaltshingles3tab,0.005194426257004203
roof_cover_Asphaltshingleslaminated_diff_mindist,0.005096367974435695
roof_cover_Metalstandingseam_diff_mindist,0.004292833477662649
wall_substrate_NotApplicable,0.004283064918804001
wall_structure_Woodframe,0.004260581871937394
roof_cover_Metalstandingseam,0.004240818741625753
roof_shape_GableHipCombo,0.0037068466766694602
understory_pct_of_building_footprint,0.0026756161448849907
roof_substrate_type_PlywoodOSB,0.002606605521120308
mindist_sum_roof_shape_Complex,0.0023434628306458444
mindist_sum_foundation_type_WoodPiers_le_8ft,0.0022628781437999033
foundation_type_Unknown,0.001695008780137754
wall_substrate_nan,0.0014730070381760432
roof_shape_Gable,0.001456228402887406
mwfrs_nan,0.0014060852549026028
building_type_MultiFamily_diff_mindist,0.0013908847798976397
roof_cover_nan,0.0011138515318070612
roof_substrate_type_nan,0.0010930208997759576
building_type_MultiFamily,0.001058575191185843
wall_substrate_Woodsheathingcontinuous,0.0010446281695318982
wall_cladding_Brick,0.0009808911099225257
building_type_GeneralArea,0.0008627837264140765
wall_cladding_Stucco,0.0007854890350776371
roof_system_Woodtrusses,0.0007837759187818537
wall_cladding_VinylSidingunknown,0.0007419734895161836
wall_cladding_BrickVinylSidingunknown,0.0006182268267890549
mindist_sum_roof_cover_Unknown,0.0006076857389665184
roof_system_Steelhotrolled,0.0005062453216313425
roof_shape_Complex,0.0001598419117400165
roof_system_Unknown,2.699645158883213e-06
roof_system_Woodrafter,0.0
wall_cladding_CurtainWall,0.0
wall_cladding_BrickCorrugatedsteelpanels,0.0
wall_cladding_FiberCementBoardWoodShakeShingle,0.0
wall_cladding_Brickaboveavggrayshingle,0.0
wall_cladding_StuccoConcreteBlock,0.0
wall_cladding_AluminumsidingConcreteblock,0.0
wall_cladding_VinylSidingunknownStone,0.0
wall_cladding_StuccoStonebrick,0.0
wall_cladding_VinylSidinghighwindrated,0.0
wall_cladding_ConcreteBlock,0.0
roof_system_nan,0.0
wall_cladding_BrickVinylSidingsinglewythe,0.0
roof_shape_GableHip,0.0
roof_system_Steelcoldformed,0.0
roof_system_Concreteslab,0.0
wall_cladding_Cedarwood,0.0
roof_system_Steeljoists,0.0
wall_cladding_FiberCementBoardWoodBoardsconcreteblocks,0.0
wall_cladding_FiberCementBoardWoodBoards,0.0
wall_cladding_BrickStucco,0.0
wall_cladding_EIFSWoodBoards,0.0
wall_cladding_SheetMetal,0.0
wall_cladding_Masonryconcrete,0.0
wall_cladding_FiberCementBoardPlywoodSiding,0.0
wall_cladding_PlywoodSidingWoodShakeShingle,0.0
wall_cladding_WoodPlankSiding,0.0
wall_cladding_WoodPanelSiding,0.0
wall_cladding_FiberCementBoardWoodBoardsWoodShakeShingle,0.0
wall_cladding_Concretemasonryunits,0.0
wall_cladding_concretemasonryunits,0.0
wall_cladding_WoodBoardsWoodShakeShingle,0.0
