feature,shap_importance
mindist,0.3129107269584634
year_built,0.19887560532827875
Buildinglong,0.09526307671588354
hazards_present,0.03998355625682751
roof_substrate_type,0.033414422682837466
Buildinglat,0.01881620162759034
number_of_stories,0.018738815965146444
building_type,0.016368451793550905
roof_system,0.015312988753944571
wall_structure,0.01336306465904568
foundation_type,0.013195644913148832
mwfrs,0.009789575533635004
roof_cover,0.006378738916701905
wall_cladding,0.006283560390506322
wall_substrate,0.003229255970527905
roof_shape,0.002132181471060986
understory_pct_of_building_footprint,0.0009324905128515568
