feature,shap_importance
mindist,0.3044192783422849
year_built,0.1624447875787051
roof_substrate_type_Unknown,0.07404116879216655
Unnamed0,0.0580813675383357
building_type_SingleFamily,0.049249316588096045
number_of_stories,0.03401349578623571
foundation_type_Slabongrade,0.010445726376076249
wall_cladding_FiberCementBoard,0.007450589329845895
foundation_type_WoodPiers_le_8ft,0.006746239811241294
roof_cover_Asphaltshingleslaminated,0.006619540384321442
roof_shape_Hip,0.0064932618483234845
understory_pct_of_building_footprint,0.004774962228135779
wall_cladding_PlywoodSidingWoodShakeShingle,0.00404953175649031
roof_substrate_type_PlywoodOSB,0.004003836248453749
roof_system_nan,0.003076516058614653
wall_cladding_FiberCementBoardVinylSidingunknown,0.0025636982231629205
building_type_MultiFamily,0.0025635212013611183
roof_shape_Gable,0.0025292157613586302
roof_system_Unknown,0.0023495136129807726
wall_substrate_nan,0.002283359477800163
roof_system_Steelcoldformed,0.002075958249319549
wall_cladding_WoodBoards,0.002017055312992809
roof_cover_Metalcorrugated,0.0018373792278254617
foundation_type_Unreinforcedmasonrystemwall,0.0017035151806833037
mwfrs_RoofDiaphragmwoodWallDiaphragmwood,0.0014769829259125467
mwfrs_Unknown,0.0013609737154802349
wall_structure_Woodframe,0.0012665887326914578
foundation_type_Unknown,0.0009900931205041087
building_type_Warehouse,0.0008445780260659914
wall_structure_Unknown,0.0006831867840222389
wall_cladding_VinylSidingunknown,0.0006383088506565579
wall_cladding_PlywoodSiding,0.0006277856228072633
mwfrs_RoofDiaphragmconcreteWallDiaphragmmasonry,0.0005817199166945691
roof_system_Woodtrusses,0.000579098463647735
foundation_type_Castinplaceconcretepiers,0.0005547493900177955
wall_substrate_masonry,0.0005477969656774265
wall_cladding_BrickFiberCementBoard,0.0005378332774226048
wall_substrate_Woodsheathingcontinuous,0.0005317252800137067
mwfrs_RoofDiaphragmsteel,0.0004882180898590799
building_type_Retail,0.00048607216477501475
wall_cladding_Corrugatedsteelpanels,0.0004158319298907406
wall_cladding_AluminumsidingConcreteblock,0.0003641353996916953
