feature,shap_importance
19_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.1231755238666839
4_Default_Xgboost_categorical_mix_GoldenFeatures_prediction,0.11099581781634056
4_Default_Xgboost_categorical_mix_prediction,0.09808916766073658
Ensemble_prediction,0.09080906924665942
4_Default_Xgboost_categorical_mix_GoldenFeatures_SelectedFeatures_prediction,0.08481630481827639
7_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.06578468424627779
5_Default_NeuralNetwork_SelectedFeatures_prediction,0.05443130643922437
4_Default_Xgboost_prediction,0.031821918817202054
8_Xgboost_GoldenFeatures_prediction,0.014776972932074603
6_Default_RandomForest_GoldenFeatures_prediction,0.009188558049268875
10_RandomForest_SelectedFeatures_prediction,0.008973479740162368
4_Default_Xgboost_GoldenFeatures_prediction,0.008789147327711987
year_built,0.008783896332681538
13_DecisionTree_prediction,0.008517437432087792
roof_shape,0.008228779194395236
Buildinglong,0.00547672660465948
building_type,0.005441149386296185
16_NeuralNetwork_SelectedFeatures_prediction,0.0052953920754634535
roof_system,0.005217382496505125
12_RandomForest_prediction,0.005131341473478103
9_RandomForest_SelectedFeatures_prediction,0.005072956576390566
14_DecisionTree_prediction,0.00466153638444079
5_Default_NeuralNetwork_prediction,0.004593825457679662
21_NeuralNetwork_SelectedFeatures_prediction,0.004427525776039604
6_Default_RandomForest_SelectedFeatures_prediction,0.004198776738752278
15_NeuralNetwork_SelectedFeatures_prediction,0.003815764526516646
24_NeuralNetwork_prediction,0.003702850455125777
6_Default_RandomForest_prediction,0.0036941089125463174
hazards_present,0.003680677548057406
22_NeuralNetwork_SelectedFeatures_prediction,0.00330250662869093
Buildinglat,0.00315261978201724
18_NeuralNetwork_prediction,0.002907210140521615
23_NeuralNetwork_prediction,0.0027718120657589033
20_RandomForest_SelectedFeatures_prediction,0.0027652519758763995
mindist,0.0024503839415863727
foundation_type,0.0020773689629559784
wall_cladding,0.0018954970255568057
3_Linear_prediction,0.0018771192382268794
mwfrs,0.0018098116595442035
11_RandomForest_prediction,0.0017713431441845218
roof_substrate_type,0.0014961355466200363
roof_cover,0.0014438138986433708
understory_pct_of_building_footprint,0.0013439650121650174
wall_structure,0.001302517718348196
17_NeuralNetwork_prediction,0.0009629907908224544
2_DecisionTree_prediction,0.000628040521525621
wall_substrate,0.0006184896251694176
number_of_stories,0.0005094485208189834
