feature,shap_importance
Ensemble_prediction,0.34434775
4_Default_Xgboost_categorical_mix_GoldenFeatures_SelectedFeatures_prediction,0.11649286
5_Default_NeuralNetwork_SelectedFeatures_prediction,0.099945635
19_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.086099766
8_Xgboost_GoldenFeatures_prediction,0.064823724
year_built,0.05849399
4_Default_Xgboost_prediction,0.057172175
7_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.051556442
21_NeuralNetwork_SelectedFeatures_prediction,0.043745592
15_NeuralNetwork_SelectedFeatures_prediction,0.042824164
Buildinglat,0.02076173
18_NeuralNetwork_prediction,0.020180063
17_NeuralNetwork_prediction,0.019883396
4_Default_Xgboost_categorical_mix_prediction,0.01948833
Buildinglong,0.019106463
4_Default_Xgboost_GoldenFeatures_prediction,0.01860118
6_Default_RandomForest_SelectedFeatures_prediction,0.017350677
14_DecisionTree_prediction,0.01723661
6_Default_RandomForest_GoldenFeatures_prediction,0.017018538
23_NeuralNetwork_prediction,0.01674351
4_Default_Xgboost_categorical_mix_GoldenFeatures_prediction,0.015711706
24_NeuralNetwork_prediction,0.014610246
22_NeuralNetwork_SelectedFeatures_prediction,0.0144641055
12_RandomForest_prediction,0.014293171
16_NeuralNetwork_SelectedFeatures_prediction,0.014248834
hazards_present,0.01400543
wall_substrate,0.013873386
wall_cladding,0.01243857
9_RandomForest_SelectedFeatures_prediction,0.011587267
20_RandomForest_SelectedFeatures_prediction,0.010923567
13_DecisionTree_prediction,0.010627653
roof_shape,0.010269426
6_Default_RandomForest_prediction,0.009927378
10_RandomForest_SelectedFeatures_prediction,0.009875136
3_Linear_prediction,0.0092016915
11_RandomForest_prediction,0.008929331
roof_system,0.0072286106
roof_substrate_type,0.0072163353
roof_cover,0.007214587
2_DecisionTree_prediction,0.0071454584
5_Default_NeuralNetwork_prediction,0.0069134627
foundation_type,0.0054010632
wall_structure,0.005068452
mindist,0.00427581
number_of_stories,0.004229367
mwfrs,0.0031312723
understory_pct_of_building_footprint,0.002033451
building_type,0.00145132
