feature,shap_importance
mindist,0.34516516775138756
year_built,0.15968659832788953
Buildinglong,0.07389282903011798
hazards_present,0.03545619151392986
Buildinglat,0.015669644146121264
roof_system,0.014558378876855935
building_type,0.01261222072548755
foundation_type,0.010433770690600516
number_of_stories,0.008942843881318753
wall_structure,0.003603292250303314
roof_cover,0.003404157382410249
wall_cladding,0.0026703321888663844
roof_substrate_type,0.00196752830637126
roof_shape,0.0018975383955677615
understory_pct_of_building_footprint,0.001156553264323741
mwfrs,0.0005365322981908758
wall_substrate,0.0
