feature,shap_importance
mindist,1.8923849
year_built,1.6794052
Buildinglong,1.2194973
hazards_present,0.96057343
number_of_stories_sum_Buildinglat,0.64562297
roof_system,0.59388196
wall_cladding,0.56250906
Buildinglat,0.49407968
number_of_stories_ratio_Buildinglat,0.4432217
building_type,0.42462242
foundation_type,0.39655107
roof_cover,0.37900013
roof_shape,0.2994965
Buildinglat_diff_number_of_stories,0.2620274
mwfrs,0.22433591
Buildinglat_ratio_number_of_stories,0.22215848
roof_substrate_type,0.14326753
number_of_stories_multiply_Buildinglat,0.11952435
wall_substrate,0.11035757
wall_structure,0.1070752
year_built_ratio_understory_pct_of_building_footprint,0.096108794
understory_pct_of_building_footprint_sum_number_of_stories,0.07325672
understory_pct_of_building_footprint,0.0401156
number_of_stories_ratio_understory_pct_of_building_footprint,0.035155017
understory_pct_of_building_footprint_multiply_number_of_stories,0.011522175
Buildinglong_ratio_understory_pct_of_building_footprint,0.006412868
number_of_stories,0.0054124705
