feature,shap_importance
year_built,2.2520456
mindist,2.0651622
Buildinglong,1.0304272
number_of_stories_sum_Buildinglat,0.9102909
hazards_present,0.8276303
wall_cladding,0.7875243
roof_system,0.5846511
Buildinglat,0.5071167
building_type,0.50363344
roof_cover,0.3888911
roof_shape,0.33927226
Buildinglat_diff_number_of_stories,0.329096
foundation_type,0.31563824
number_of_stories_ratio_Buildinglat,0.2744376
wall_structure,0.2550424
roof_substrate_type,0.25223207
Buildinglat_ratio_number_of_stories,0.20626953
wall_substrate,0.12615433
mwfrs,0.10747472
year_built_ratio_understory_pct_of_building_footprint,0.092999846
understory_pct_of_building_footprint_multiply_number_of_stories,0.07737755
understory_pct_of_building_footprint,0.055120777
understory_pct_of_building_footprint_sum_number_of_stories,0.035019983
number_of_stories_ratio_understory_pct_of_building_footprint,0.02341511
number_of_stories,0.008346246
Buildinglong_ratio_understory_pct_of_building_footprint,0.002352598
number_of_stories_multiply_Buildinglat,0.0
