feature,shap_importance
mindist_multiply_year_built,0.26432335
year_built,0.22372541
Buildinglong,0.106819235
year_built_ratio_number_of_stories,0.09993586
hazards_present,0.082573496
roof_substrate_type,0.065800525
number_of_stories_sum_Buildinglat,0.06524579
mindist_ratio_year_built,0.055506248
Buildinglong_multiply_Buildinglat,0.04307389
wall_cladding,0.03883121
mwfrs,0.035847917
Buildinglat,0.033477876
mindist,0.03290914
Buildinglat_diff_Buildinglong,0.024504343
wall_structure,0.023286073
foundation_type,0.02306926
roof_shape,0.017992718
wall_substrate,0.016626902
roof_cover,0.01648603
understory_pct_of_building_footprint_diff_mindist,0.014771144
number_of_stories_diff_mindist,0.014128485
roof_system,0.014067877
number_of_stories_ratio_year_built,0.0133697605
building_type,0.0050929207
understory_pct_of_building_footprint,0.0015320354
number_of_stories,0.0008413867
number_of_stories_multiply_Buildinglat,0.0
