feature,shap_importance
4_Default_Xgboost_prediction,0.11462628252398362
9_RandomForest_prediction,0.1033723301310301
16_CatBoost_prediction,0.08440403316540274
6_Default_RandomForest_GoldenFeatures_prediction,0.07670991908745607
4_Default_Xgboost_categorical_mix_prediction,0.04745519463255059
5_Default_CatBoost_prediction,0.04587465252846463
4_Default_Xgboost_categorical_mix_SelectedFeatures_prediction,0.04570960873927434
Ensemble_prediction,0.03920030885892087
18_LightGBM_prediction,0.03329313204953893
6_Default_RandomForest_SelectedFeatures_prediction,0.032312904836924554
3_Default_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.027505606680924645
25_Xgboost_SelectedFeatures_prediction,0.026918563265800673
3_Default_LightGBM_prediction,0.025927680071412915
27_LightGBM_GoldenFeatures_prediction,0.025248241522801612
26_Xgboost_prediction,0.022863353462017875
15_CatBoost_prediction,0.018576582610228234
24_RandomForest_GoldenFeatures_prediction,0.017410185346369525
11_RandomForest_GoldenFeatures_prediction,0.016131718259377117
6_Default_RandomForest_prediction,0.015657746604163372
8_CatBoost_SelectedFeatures_prediction,0.014784440431983951
14_LightGBM_GoldenFeatures_prediction,0.013808522179919177
23_CatBoost_SelectedFeatures_prediction,0.012302667763144664
5_Default_CatBoost_GoldenFeatures_prediction,0.012132675459050184
7_CatBoost_SelectedFeatures_prediction,0.011162739912032807
12_RandomForest_GoldenFeatures_prediction,0.010714294340839472
3_Default_LightGBM_GoldenFeatures_prediction,0.006636409770963951
10_RandomForest_prediction,0.006587939036049641
2_Linear_prediction,0.006569952741104897
17_LightGBM_prediction,0.006188989768563466
20_Xgboost_prediction,0.006185900285004688
5_Default_CatBoost_SelectedFeatures_prediction,0.005878106182555786
hazards_present,0.005752193831254578
1_DecisionTree_prediction,0.005200581229264833
21_DecisionTree_prediction,0.0035156627885098283
wind_damage_rating,0.0032722514233969467
13_LightGBM_GoldenFeatures_prediction,0.003037986713769657
roof_shape,0.0028730454314357047
wall_structure,0.00257625843253697
19_Xgboost_SelectedFeatures_prediction,0.002231994745671321
roof_system,0.002137783160476173
Unnamed0,0.001956378812684253
longitude,0.0016975088890536206
mindist,0.0013953997966978447
Buildinglat,0.0013176705823232545
mwfrs,0.001212035870345063
rainwater_ingress_damage_rating,0.0009478863809062803
Buildinglong,0.0008356157648575885
roof_substrate_type,0.000818830889873848
wall_substrate,0.0007904528455043924
22_DecisionTree_prediction,0.0006720725653627188
understory_pct_of_building_footprint,0.00023483142478920537
building_type,0.0001882944075538104
foundation_type,0.00017560334445750845
surge_damage_rating,0.0
wall_cladding,0.0
number_of_stories,0.0
roof_cover,0.0
year_built,0.0
