feature,shap_importance
surge_damage_rating_sum_wind_damage_rating,5.821906
wind_damage_rating,5.3157606
Unnamed0,0.7420756
mindist,0.71468514
surge_damage_rating,0.6247607
longitude_diff_surge_damage_rating,0.61757964
hazards_present,0.4685589
number_of_stories_ratio_surge_damage_rating,0.3871791
surge_damage_rating_ratio_Buildinglat,0.36104634
wall_substrate,0.35862508
surge_damage_rating_multiply_wind_damage_rating,0.3252976
roof_substrate_type,0.24560443
surge_damage_rating_diff_Buildinglong,0.12682964
rainwater_ingress_damage_rating,0.09724333
Buildinglat,0.06993941
Buildinglong_multiply_surge_damage_rating,0.059054207
surge_damage_rating_multiply_Buildinglat,0.03870902
rainwater_ingress_damage_rating_multiply_surge_damage_rating,0.033145826
surge_damage_rating_ratio_rainwater_ingress_damage_rating,0.0012192784
