feature,shap_importance
mindist,0.33200585132876254
year_built,0.19018509582613127
Buildinglong,0.09926472571808204
hazards_present,0.04423106976674923
foundation_type,0.021296154496178176
Buildinglat,0.02013585789356832
roof_system,0.017196300964728954
wall_structure,0.0168041345587414
roof_substrate_type,0.008974599011848529
roof_cover,0.008514452870973759
roof_shape,0.006109049659554791
wall_substrate,0.001202332636764511
