feature,shap_importance
mindist,0.3549850958149921
year_built,0.11366521980641356
Buildinglong,0.04201485647836627
building_type,0.03765982333076785
hazards_present,0.03487301994860179
number_of_stories,0.026491496488551123
roof_system,0.017479695639794898
Buildinglat,0.017156332019325128
roof_substrate_type,0.015139186002772588
wall_structure,0.005041276065518864
roof_cover,0.003529695303503473
wall_substrate,0.00310583741243912
understory_pct_of_building_footprint,0.002630713107895722
mwfrs,0.00048271470205850505
wall_cladding,0.0
roof_shape,0.0
foundation_type,0.0
