feature,shap_importance
4_Default_Xgboost_categorical_mix_prediction,0.22950155547234916
19_Xgboost_SelectedFeatures_prediction,0.17557529812830727
5_Default_CatBoost_prediction,0.11208483495418414
Ensemble_prediction,0.09217333601080203
3_Default_LightGBM_prediction,0.08779123096087986
23_CatBoost_SelectedFeatures_prediction,0.07223449673005813
18_LightGBM_prediction,0.05591207937031633
25_Xgboost_SelectedFeatures_prediction,0.05589010197712148
12_RandomForest_GoldenFeatures_prediction,0.05196023569534675
3_Default_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.04793456741149817
17_LightGBM_prediction,0.03632261169956701
2_Linear_prediction,0.027630086918307987
Buildinglat_diff_wind_damage_rating,0.024361589424908327
6_Default_RandomForest_prediction,0.02030905541748802
14_LightGBM_GoldenFeatures_prediction,0.018843058375712676
7_CatBoost_SelectedFeatures_prediction,0.018461944748748817
3_Default_LightGBM_GoldenFeatures_prediction,0.013613545660898597
26_Xgboost_prediction,0.013222284040031175
4_Default_Xgboost_categorical_mix_SelectedFeatures_prediction,0.012868922566889303
16_CatBoost_prediction,0.01195707984468645
6_Default_RandomForest_SelectedFeatures_prediction,0.011923648382477253
22_DecisionTree_prediction,0.011438140971608377
understory_pct_of_building_footprint,0.01117940584372563
4_Default_Xgboost_prediction,0.010388047359584065
mindist,0.008729471271569514
9_RandomForest_prediction,0.008070652723072483
year_built,0.006611869897018207
5_Default_CatBoost_GoldenFeatures_prediction,0.006590434226033247
hazards_present,0.006126409777300472
Buildinglat_ratio_wind_damage_rating,0.006017804428275809
27_LightGBM_GoldenFeatures_prediction,0.005657725858763624
wind_damage_rating_ratio_Buildinglong,0.005515162099544821
roof_substrate_type,0.005091168193806576
wind_damage_rating_multiply_Buildinglat,0.004776093257185549
13_LightGBM_GoldenFeatures_prediction,0.004721344482727881
longitude,0.0046153763641383445
15_CatBoost_prediction,0.0045449923900992
wind_damage_rating_ratio_Buildinglat,0.004448732267376296
10_RandomForest_prediction,0.004134091835286386
11_RandomForest_GoldenFeatures_prediction,0.003865786589430773
Unnamed0,0.0036114279082774267
foundation_type,0.0033294436233116437
wall_cladding,0.0032964514991698397
wind_damage_rating_multiply_longitude,0.0030117069840819204
mwfrs,0.002953590500232268
24_RandomForest_GoldenFeatures_prediction,0.002658442522427664
roof_system,0.0026404002995391966
wall_substrate,0.0024609874365140723
building_type,0.002254217996453201
20_Xgboost_prediction,0.001897971444645168
roof_shape,0.0018376695087551956
Buildinglong,0.0015394449116885626
rainwater_ingress_damage_rating,0.0014116054414647372
5_Default_CatBoost_SelectedFeatures_prediction,0.0012419351728518299
roof_cover,0.0011097547452023635
Buildinglong_multiply_wind_damage_rating,0.0010990409534111438
Buildinglat,0.000847759612108447
longitude_diff_wind_damage_rating,0.0007481032372373479
6_Default_RandomForest_GoldenFeatures_prediction,0.000642520867568717
wall_structure,0.0004630375079459588
21_DecisionTree_prediction,0.00040439971388305976
8_CatBoost_SelectedFeatures_prediction,0.000394001162533536
wind_damage_rating_ratio_longitude,0.00035797065098990444
surge_damage_rating_sum_wind_damage_rating,0.00033556132991405095
1_DecisionTree_prediction,0.000252145593925127
surge_damage_rating,0.0002510905491156243
number_of_stories,0.00022908639590829964
wind_damage_rating,0.00016013222827406453
