feature,shap_importance
4_Default_Xgboost_categorical_mix_GoldenFeatures_prediction,0.19961841
19_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.13475999
5_Default_NeuralNetwork_SelectedFeatures_prediction,0.12854664
Ensemble_prediction,0.10771021
4_Default_Xgboost_prediction,0.07457476
4_Default_Xgboost_categorical_mix_GoldenFeatures_SelectedFeatures_prediction,0.07293299
15_NeuralNetwork_SelectedFeatures_prediction,0.05134004
7_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.051185805
4_Default_Xgboost_categorical_mix_prediction,0.041096974
22_NeuralNetwork_SelectedFeatures_prediction,0.033655178
6_Default_RandomForest_SelectedFeatures_prediction,0.031057864
Buildinglong,0.026692038
21_NeuralNetwork_SelectedFeatures_prediction,0.025999825
year_built,0.024676133
8_Xgboost_GoldenFeatures_prediction,0.02446326
roof_shape,0.022398127
16_NeuralNetwork_SelectedFeatures_prediction,0.02007207
13_DecisionTree_prediction,0.019502461
9_RandomForest_SelectedFeatures_prediction,0.018194111
3_Linear_prediction,0.017555004
4_Default_Xgboost_GoldenFeatures_prediction,0.016808366
23_NeuralNetwork_prediction,0.016476166
14_DecisionTree_prediction,0.016298318
building_type,0.015693517
17_NeuralNetwork_prediction,0.015498536
foundation_type,0.015240938
18_NeuralNetwork_prediction,0.014187933
Buildinglat,0.013482461
5_Default_NeuralNetwork_prediction,0.013312429
24_NeuralNetwork_prediction,0.013177024
hazards_present,0.011661137
mindist,0.011617479
roof_cover,0.011058878
wall_cladding,0.010477943
roof_substrate_type,0.009825585
20_RandomForest_SelectedFeatures_prediction,0.00928945
roof_system,0.009240069
10_RandomForest_SelectedFeatures_prediction,0.009008124
12_RandomForest_prediction,0.007933167
11_RandomForest_prediction,0.007646919
6_Default_RandomForest_GoldenFeatures_prediction,0.0067034555
2_DecisionTree_prediction,0.004603222
number_of_stories,0.0030727652
6_Default_RandomForest_prediction,0.0027530834
mwfrs,0.002491485
wall_structure,0.0022527995
wall_substrate,0.0022002605
understory_pct_of_building_footprint,0.0009753926
