feature,shap_importance
wind_damage_rating,0.5588223303210542
surge_damage_rating,0.35312645840262025
mindist,0.03514993575877463
hazards_present,0.030041669089489118
Unnamed0,0.01937036541179766
longitude,0.018828435842391744
year_built,0.016456606980800443
wall_cladding,0.015100244501852145
number_of_stories,0.013617275335230931
building_type,0.012070339106381882
roof_cover,0.010504958180229968
roof_substrate_type,0.00903664325700349
wall_substrate,0.008310672759819728
roof_shape,0.005924086216439978
roof_system,0.004297745726746439
Buildinglong,0.0037844919970377905
rainwater_ingress_damage_rating,0.0035154730891467216
wall_structure,0.003158813330800288
understory_pct_of_building_footprint,0.0026903976482009558
Buildinglat,0.002262024640219018
mwfrs,0.002083455872953783
foundation_type,0.001544404584775014
