feature,shap_importance
wind_damage_rating,0.6137523
surge_damage_rating,0.4040448
mindist,0.043724533
Unnamed0,0.030444961
hazards_present,0.023307286
longitude,0.00961518
roof_system,0.009107591
roof_shape,0.0069301333
understory_pct_of_building_footprint,0.006697442
wall_substrate,0.006303168
roof_cover,0.0056464714
year_built,0.005634411
mwfrs,0.0050565493
wall_structure,0.0044421516
roof_substrate_type,0.0037693677
wall_cladding,0.0032579962
building_type,0.003257007
foundation_type,0.0030704113
rainwater_ingress_damage_rating,0.0026088723
number_of_stories,0.0004910497
Buildinglat,0.0
Buildinglong,0.0
