feature,shap_importance
year_built,1.9822037
mindist,1.7817103
Buildinglong,1.3087577
number_of_stories_sum_Buildinglat,0.9787102
hazards_present,0.80075353
roof_substrate_type,0.5271865
wall_cladding,0.50651234
Buildinglat,0.47328687
roof_cover,0.46379548
roof_system,0.4413721
building_type,0.38747585
number_of_stories_ratio_Buildinglat,0.3726689
Buildinglat_diff_number_of_stories,0.34790385
foundation_type,0.31309575
mwfrs,0.25853473
roof_shape,0.25170252
wall_structure,0.23742011
Buildinglat_ratio_number_of_stories,0.23609088
year_built_ratio_understory_pct_of_building_footprint,0.119774505
wall_substrate,0.06696314
understory_pct_of_building_footprint_multiply_number_of_stories,0.063144565
understory_pct_of_building_footprint,0.041618615
Buildinglong_ratio_understory_pct_of_building_footprint,0.040372815
understory_pct_of_building_footprint_sum_number_of_stories,0.028761297
number_of_stories_multiply_Buildinglat,0.024967538
number_of_stories,0.01592563
number_of_stories_ratio_understory_pct_of_building_footprint,0.013225268
