feature,shap_importance
surge_damage_rating_sum_wind_damage_rating,0.5514477743127651
Buildinglat_ratio_wind_damage_rating,0.15451930159545746
wind_damage_rating_ratio_Buildinglat,0.12401544498863262
wind_damage_rating_ratio_Buildinglong,0.11175769506021893
surge_damage_rating,0.11056036560624775
wind_damage_rating_multiply_Buildinglat,0.03403315744762889
Buildinglat_diff_wind_damage_rating,0.021629623978270587
wind_damage_rating_multiply_longitude,0.018130146264178935
wind_damage_rating_ratio_longitude,0.010258127866607172
wind_damage_rating,0.009047239421824931
longitude_diff_wind_damage_rating,0.0058743369616977665
Buildinglong_multiply_wind_damage_rating,0.0018041277226257776
