Learner 1,Learner 2,Learner 3,Learner 4,Learner 5,counter
2.741005103525713,3.1116868638284685,2.622527931411497,4.355133508578787,2.407959382661733,0
0.5058696586062486,1.028818683996029,0.4464265674252424,1.2728374918351342,0.4763774865856381,0
0.0104929187698952,0.0037710226883428,0.0155402020028382,0.0086563536349542,0.0086707507347775,0
0.0017971106163994,-2.6034204769420643e-05,0.0204391765040356,-0.0018507375505015,0.0005732009934291,2
0.0023883416778163,0.0087673400559334,0.00184330656205,0.0014982562589856,0.0030027761938048,0
0.0044497175732022,-0.0004330059582261,0.0087603796118887,0.0024825491007886,0.0005867436832685,1
0.0024506521560955,0.0020341400933996,0.0089038200587384,0.0008304901562434,0.0002909294885129,0
1.2875534686118683e-05,0.0,0.0039684209952236,-2.775557561562892e-17,0.0001538229790955,2
0.0027068729679032,-0.000186612287609,0.0001446383882281,-2.775557561562892e-17,-0.0009989838041042,3
0.0009657803293952,0.0,0.0006085858448451,-0.0004682971069778,-0.0001656468030915,3
4.829075090913015e-05,0.0,6.133023326128084e-05,-2.220446049250313e-17,0.000295493888103,2
0.0,0.0,0.0,0.000122382627095,-1.1102230246251566e-17,4
7.566382504232693e-05,0.0,-3.3042666632387976e-05,-5.551115123125783e-18,0.0,4
-3.494436641997556e-05,0.0,0.0,-1.1102230246251566e-17,-4.39056164037055e-05,5
0.0003746265871437,0.0,-5.791504918218893e-05,-2.220446049250313e-17,-0.0004878526838575,4
-1.1102230246251566e-17,-0.0003143942502455,0.0002073547493017,-2.775557561562892e-17,-7.523149895320991e-05,4
0.0,0.0,-0.0006306405355112,-2.220446049250313e-17,-8.762343723045518e-05,5
7.784789797671277e-05,2.220446049250313e-17,-0.000315757253246,-0.0005932421144373,-0.0002070034342178,4
-6.793424093320954e-05,-0.0006526813153777,0.0002445743862505,-2.220446049250313e-17,-0.0011560116705653,4
-0.000618895835645,0.0,0.0001182878778012,-0.0001178141925382,-0.0010300304135843,4
-0.0011347063221977,-0.0015677383515015,0.0012480481975438,-0.0003309408954591,-0.0008744338610681,4
-0.0019427427010284,0.0003756208297515,-0.0004963484670819,-1.1102230246251566e-17,-0.0042804258296101,5
0.0004737734147097,-0.0085890909046557,-0.0004995426111747,-1.1102230246251566e-17,0.0004878139078303,3
