feature,shap_importance
mindist,0.31589246
year_built,0.25532815
Unnamed0,0.11240187
number_of_stories,0.10806628
building_type_SingleFamily,0.0651518
roof_substrate_type_Unknown,0.036538295
roof_cover_Asphaltshingleslaminated,0.027590951
roof_shape_Hip,0.021249156
wall_substrate_Unknown,0.017698312
roof_shape_Gable,0.017656302
roof_cover_Metalstandingseam,0.015926804
understory_pct_of_building_footprint,0.012538395
wall_cladding_VinylSidingstandard,0.012418683
roof_cover_Asphaltshingles3tab,0.0117424335
foundation_type_WoodPiers_le_8ft,0.011118753
wall_cladding_FiberCementBoard,0.010873173
wall_structure_nan,0.010303163
wall_cladding_VinylSidingunknown,0.009071276
roof_system_Woodunknown,0.008661774
wall_substrate_NotApplicable,0.008476336
roof_shape_Flat,0.008052887
roof_substrate_type_PlywoodOSB,0.007930524
roof_system_nan,0.0075100283
roof_cover_Metalcorrugated,0.0066408506
roof_substrate_type_nan,0.0065121343
foundation_type_Slabongrade,0.0060273353
roof_system_Steeljoists,0.0055338074
wall_cladding_BrickVinylSidingstandard,0.005402228
wall_cladding_WoodBoards,0.0052179215
wall_cladding_Stucco,0.0048520532
wall_cladding_BrickVinylSidingunknown,0.004555404
roof_shape_nan,0.004180825
wall_structure_Masonryunknown,0.0038213844
wall_cladding_FiberCementBoardVinylSidingunknown,0.0037334955
roof_shape_ComplexGable,0.0036102873
wall_structure_Woodframe,0.003548106
foundation_type_Unknown,0.0033705963
mwfrs_RoofDiaphragmwoodWallDiaphragmwood,0.0033181591
wall_cladding_PlywoodSidingWoodShakeShingle,0.003197204
roof_shape_GableHipCombo,0.0030076765
roof_system_Woodtrusses,0.0029960882
roof_shape_Complex,0.0028672274
foundation_type_nan,0.002774824
mwfrs_RoofDiaphragmwoodWallDiaphragmmasonry,0.0027321845
roof_system_Steelcoldformed,0.002700339
roof_shape_GableHip,0.0026600824
foundation_type_Unreinforcedmasonrystemwall,0.0025199435
mwfrs_RoofDiaphragmwood,0.0024378863
wall_substrate_Wooddimensionalplanks,0.0023188882
foundation_type_Castinplaceconcretepiers,0.0020501378
building_type_MultiFamily,0.002021092
building_type_Retail,0.0020171637
wall_substrate_nan,0.0017498691
wall_cladding_BrickFiberCementBoard,0.0017371348
roof_system_Woodrafter,0.001726906
wall_substrate_Woodsheathingcontinuous,0.0017132869
building_type_Warehouse,0.0016348476
foundation_type_WoodPiers_g_8ft,0.0015843228
wall_cladding_Aluminumsiding,0.0014690369
mwfrs_nan,0.0014531026
roof_system_Steelhotrolled,0.0014071086
roof_cover_nan,0.0013072864
mwfrs_RoofDiaphragmsteelWallDiaphragmsteel,0.0012682843
mwfrs_Unknown,0.0011045109
mwfrs_RoofDiaphragmconcreteWallDiaphragmmasonry,0.0010088902
wall_cladding_Corrugatedsteelpanels,0.00096320466
building_type_Religious,0.00096059445
roof_cover_Redcompositeshingle,0.0007910139
building_type_DetachedGarage,0.0007747913
wall_cladding_Brick,0.00073764176
wall_substrate_masonry,0.0006703235
building_type_Apartment,0.0006003903
roof_cover_Claytiles,0.0005735491
wall_cladding_Unknown,0.000567844
wall_cladding_FiberCementBoardPlywoodSiding,0.0005295417
mwfrs_RoofDiaphragmsteelWallDiaphragmsteelMomentFrame,0.00049441966
roof_system_Concreteslab,0.0004840792
roof_substrate_type_Dimensionallumber,0.00047461325
wall_cladding_WoodShakeShingle,0.00045192524
building_type_Restaurant,0.00042208197
building_type_Condominium10units,0.0004140463
roof_system_Unknown,0.00038447016
wall_cladding_PlywoodSiding,0.00037167215
wall_cladding_BrickWoodShakeShingle,0.000356176
building_type_Shed,0.00030411305
roof_shape_GableGambrel,0.0003039667
building_type_Servicestation,0.0002968692
wall_cladding_nan,0.00029683352
wall_structure_Masonryunreinforced,0.00027751448
roof_shape_FlatGable,0.00025084024
building_type_Office,0.00024632024
building_type_Educational,0.00024280707
wall_cladding_VinylSidingunknownWoodShakeShingle,0.00021208641
roof_cover_Unknown,0.00020248139
wall_cladding_BrickCorrugatedsteelpanels,0.0002002519
building_type_GeneralArea,0.00019017629
wall_cladding_FiberCementBoardVinylSidingunknownWoodBoards,0.00018195453
wall_cladding_StuccoWoodBoardsStone,0.00017113666
wall_structure_Steelmomentresistingframe,0.00014689952
wall_cladding_BrickWoodBoards,6.1681945e-05
building_type_HotelMotel,6.1634804e-05
roof_system_WoodrafterWoodtrusses,3.720993e-05
building_type_Hospital,3.616522e-05
mwfrs_RoofDiaphragmwoodRoofDiaphragmcomposite,3.58998e-05
foundation_type_Groundanchorsandstrapping,2.939103e-05
wall_cladding_concretemasonryunits,0.0
wall_cladding_VinylSidinghighwindrated,0.0
roof_cover_Other,0.0
wall_cladding_BrickStucco,0.0
wall_cladding_Concretemasonryunits,0.0
wall_cladding_FiberCementBoardWoodBoardsWoodShakeShingle,0.0
wall_cladding_WoodPanelSiding,0.0
wall_cladding_WoodPlankSiding,0.0
roof_cover_AsphaltshingleslaminatedMetalcorrugated,0.0
wall_cladding_SheetMetal,0.0
wall_cladding_VinylSidingunknownWoodBoards,0.0
roof_cover_Concretetiles,0.0
wall_cladding_FiberCementBoardVinylSidingstandard,0.0
wall_cladding_Masonryconcrete,0.0
wall_cladding_WoodBoardsWoodShakeShingle,0.0
wall_cladding_BrickVinylSidingsinglewythe,0.0
wall_cladding_BrickStuccoWoodBoards,0.0
wall_cladding_Cedar,0.0
roof_cover_UnknownNoclearpicturesofroof,0.0
wall_cladding_Cedarwood,0.0
roof_cover_WoodshakeWoodshingle,0.0
roof_cover_compositeshingles,0.0
roof_cover_Asphaltshingles3tabMetalstandingseam,0.0
roof_cover_Metalshingles,0.0
roof_cover_MetalcorrugatedMetalstandingseam,0.0
roof_system_SteelcoldformedConcreteslab,0.0
roof_system_SteelhotrolledWoodunknown,0.0
roof_system_SteelhotrolledZpurlins,0.0
roof_cover_reinforcedconcretestucco,0.0
roof_substrate_type_None,0.0
roof_substrate_type_Metaldeck,0.0
roof_cover_AsphaltshingleslaminatedMetalstandingseam,0.0
roof_cover_TileSlateRoofCover,0.0
roof_cover_Rollroofing,0.0
wall_cladding_ConcreteBlock,0.0
wall_cladding_CurtainWall,0.0
wall_cladding_WoodBoardsmasonryconcreteblocks,0.0
roof_cover_Woodshingle,0.0
roof_cover_BuiltupwithoutGravel,0.0
wall_cladding_FiberCementBoardCorrugatedsteelpanels,0.0
wall_cladding_FiberCementBoardconcreteblock,0.0
wall_cladding_BrickPlywoodSiding,0.0
wall_cladding_BrickCorrugatedsteelpanelsPlywoodSiding,0.0
wall_cladding_CorrugatedsteelpanelsStucco,0.0
wall_cladding_StuccoStonebrick,0.0
wall_cladding_EIFSWoodBoards,0.0
wall_cladding_FiberCementBoardWoodShakeShingle,0.0
wall_cladding_Brickaboveavggrayshingle,0.0
wall_cladding_StuccoConcreteBlock,0.0
wall_cladding_AluminumsidingConcreteblock,0.0
wall_cladding_VinylSidingunknownStone,0.0
wall_cladding_FiberCementBoardWoodBoards,0.0
wall_substrate_NotApplicableWoodBeams,0.0
wall_cladding_FiberCementBoardWoodBoardsconcreteblocks,0.0
mwfrs_RoofDiaphragmwoodWallDiaphragmsteel,0.0
mwfrs_RoofDiaphragmsteelMomentFrame,0.0
mwfrs_RoofDiaphragmsteelWallDiaphragmwood,0.0
mwfrs_RoofDiaphragmconcreteWallDiaphragmconcrete,0.0
mwfrs_RoofDiaphragmwoodWallDiaphragmwoodWallDiaphragmmasonry,0.0
mwfrs_RoofDiaphragmcompositeWallDiaphragmwood,0.0
mwfrs_RoofDiaphragmwoodWallDiaphragmwoodWallDiaphragmconcrete,0.0
mwfrs_RoofDiaphragmconcreteWallDiaphragmsteelWallDiaphragmconcrete,0.0
mwfrs_WallDiaphragmwood,0.0
mwfrs_RoofDiaphragmwoodWallDiaphragmconcrete,0.0
mwfrs_RoofDiaphragmsteel,0.0
mwfrs_WallDiaphragmmasonry,0.0
mwfrs_SingleRowofColumns,0.0
mwfrs_RoofDiaphragmsteelWallDiaphragmmasonry,0.0
foundation_type_Unreinforcedmasonrypiers,0.0
foundation_type_SlabonGrateandWoodPiersunknownheight,0.0
foundation_type_Reinforcedmasonrypiers,0.0
mwfrs_WallDiaphragmconcrete,0.0
roof_shape_HipGable,0.0
foundation_type_Crawlspace,0.0
roof_shape_Unknown,0.0
building_type_Unknown,0.0
building_type_AssistedLivingCenter,0.0
building_type_Apartment10units,0.0
building_type_ManufacturedHome,0.0
building_type_Professional,0.0
building_type_Greenhouse,0.0
building_type_Barn,0.0
roof_shape_GableMonoslope,0.0
roof_shape_HipCurved,0.0
roof_shape_Monoslope,0.0
roof_shape_Gambrel,0.0
roof_shape_MonolithicDome,0.0
roof_shape_ComplexHip,0.0
roof_shape_FlatHip,0.0
roof_shape_GableMonoslopeCombo,0.0
roof_shape_Arch,0.0
foundation_type_Reinforcedmasonrystemwall,0.0
foundation_type_Concretepierssupportcastconcreteslabongrade,0.0
wall_cladding_StuccoWoodBoards,0.0
wall_cladding_VinylSidingunknownconcreteblocks,0.0
wall_substrate_Woodsheathingcornersonly,0.0
building_type_Government,0.0
wall_substrate_None,0.0
wall_substrate_Thinaluminumsiding,0.0
wall_substrate_Metalpanels,0.0
wall_cladding_BrickVinylSidingunknownWoodShakeShingle,0.0
wall_cladding_concreteblocks,0.0
wall_cladding_StuccoVinylSidingunknown,0.0
wall_structure_SteelFrame,0.0
wall_cladding_Cedarstone,0.0
wall_cladding_EIFS,0.0
wall_cladding_PlywoodSidingStucco,0.0
wall_cladding_VinylSidingstandardWoodShakeShingle,0.0
wall_cladding_BrickStone,0.0
wall_cladding_FiberCementBoardPlywoodSidingWoodShakeShingle,0.0
wall_cladding_WoodBoardsConcreteblock,0.0
wall_substrate_Insulatedfoamboard,0.0
wall_structure_Masonryreinforced,0.0
foundation_type_Piers8ftunstrapped,0.0
wall_structure_WoodframeMasonryunreinforced,0.0
foundation_type_helicalanchorsspacedirregulary,0.0
foundation_type_BrickandConcretepiersareseeninthebackhalfofthehomesfoundationbutfronthalfconsistsofabrickstonemasonrywall,0.0
wall_structure_Unknown,0.0
wall_structure_Steelcoldform,0.0
wall_structure_WoodframeMasonryunknown,0.0
wall_structure_WoodframeMasonryreinforced,0.0
wall_structure_ConcretemomentresistingframeSteelcoldform,0.0
wall_structure_WoodframeMasonryunreinforcedMasonryreinforced,0.0
wall_structure_Brick,0.0
wall_structure_SolidBrickWythe,0.0
wall_structure_SteelmomentresistingframeSteelbracedframe,0.0
wall_structure_Steelbracedframe,0.0
wall_structure_MasonryunknownSteelmomentresistingframe,0.0
wall_structure_Concretemomentresistingframe,0.0
wall_structure_MasonryunreinforcedSteelmomentresistingframe,0.0
wall_structure_Concretetiltup,0.0
wall_substrate_NoneatfirstfloorRcmomentframe,0.0
