feature,shap_importance
surge_damage_rating_sum_wind_damage_rating,5.9278984
wind_damage_rating,5.0396857
surge_damage_rating_ratio_Buildinglat,0.84748083
mindist,0.5915408
Unnamed0,0.53269243
year_built,0.40335682
longitude,0.37565446
longitude_diff_surge_damage_rating,0.3181269
understory_pct_of_building_footprint,0.30497247
roof_system,0.2901634
surge_damage_rating_multiply_wind_damage_rating,0.28614894
hazards_present,0.25124636
roof_substrate_type,0.23917735
number_of_stories_ratio_surge_damage_rating,0.23544094
wall_cladding,0.23285262
roof_shape,0.22921337
roof_cover,0.2102659
rainwater_ingress_damage_rating,0.19030449
surge_damage_rating,0.18243712
wall_structure,0.16371265
foundation_type,0.1518501
wall_substrate,0.13823421
surge_damage_rating_diff_Buildinglong,0.09513505
number_of_stories,0.09210037
rainwater_ingress_damage_rating_multiply_surge_damage_rating,0.078569904
Buildinglong_multiply_surge_damage_rating,0.06733164
Buildinglat,0.05891769
building_type,0.051309366
Buildinglong,0.045016713
surge_damage_rating_multiply_Buildinglat,0.021630934
mwfrs,0.015275115
surge_damage_rating_ratio_rainwater_ingress_damage_rating,0.011178484
