Learner 1,Learner 2,Learner 3,Learner 4,Learner 5,counter
0.2455458624356158,0.2449024395816187,0.0140009855361339,0.1448663833853885,0.3617679018080424,0
0.0869041868124422,0.2747203973517885,0.1027596767685191,0.1135011700121054,0.1976215284825227,0
0.1364137880175057,0.1516827057470683,0.1051659432280288,0.130101449594235,0.0867863480226915,0
0.0017660409279206,0.0494816819141446,0.0847703118325078,0.0529806481088865,0.1288272790317697,0
0.0164951723363504,0.059507725991747,0.0026163120688013,0.0047630088787324,0.0262009033250845,2
0.0199611469945433,0.0221505470236982,0.0117859762875507,0.0285574011088971,0.0248313484736285,0
0.0446152993697242,-0.005946265215329,0.0362185994044539,0.00629426869589,0.021277552824443,2
0.0007057974467501,0.0214703605385218,0.0275441483596857,0.0267118141042464,-0.0021006893394887,1
-1.6322471297058882e-05,0.005635307185738,0.0263379317737433,0.0112611881106028,0.0216338606010174,1
-0.0082292402822366,0.0050256015282963,0.0342171837848535,-0.0065622688349675,0.0270661720809659,2
0.0110327184415304,0.0192196441732238,0.0099850593958262,0.0016587805876587,0.0030104139163485,1
0.0017744612430498,-0.0081148364179017,4.834784169147621e-05,0.0415335328124961,0.0082872050864608,2
0.0107377462514802,0.0061847389282533,0.0065575049906715,0.004575350008497,0.0112955922788544,1
0.0091795944167671,0.0072073083178562,0.0010004032390638,0.0051321561627451,0.0051876330816011,2
-0.0012756797263597,0.025587565661128,-0.001728502410249,0.0045342330920436,-0.0022883259481101,4
0.001490994502958,0.0064660627121702,0.0112761345420108,0.0019835339689768,0.0025748201088646,1
0.0047580410349158,0.0014317550442414,0.0062876320742429,0.0056485509713326,0.0,2
-0.0002073332600683,0.0009971034828932,-0.0004629288826445,0.0041125513130381,0.0120992719717664,3
0.0028956977655551,0.0070559731746412,0.0003401915717853,-0.0004356110067535,0.0032008260960949,2
0.0,-0.0009842307258576,0.0131364743363459,0.0012959299275173,-0.0015073411001254,4
-0.0014959851959695,0.0071878379322565,0.0043250732625126,-0.0007279798789161,0.0018059761097721,2
0.0,-0.0001716662469681,0.0013778778359373,0.0008347855563116,0.0072025051817106,4
-0.0199384948743229,0.0012393866606033,0.004420081553908,0.0042528934445837,0.0192331994288363,2
0.0,0.0,0.0,0.0,0.0068187904396167,4
0.0031200820147545,0.0012800380790753,-0.0087276338314957,0.0047809693618957,0.0060891219259651,2
0.0056993743250769,-0.0044654286102927,0.0001385185056096,0.0021642625078208,0.0026970563345057,3
-0.0008349965587953,0.0032906430384533,0.0066857577339157,-0.0060515306695911,0.0009950702544127,2
0.0,-0.0001978311335715,-0.0001322769107045,4.621002832028154e-05,0.004208900880034,4
-0.0022733053958374,0.0016332006256954,0.0044701745276793,-0.0018215227755704,-0.0002654964444096,3
-0.0001934170906433,0.0019140573006093,-0.00048195380782,2.101775557934449e-05,0.0001737211137537,4
0.001898938655985,-0.000134610911096,-0.0004856514441407,0.0035459729347048,-0.0034825512327717,4
0.0009305019727745,3.6956917154551406e-06,0.0,0.0,0.0,3
0.0,0.0007500005183857,-0.0002528379275897,0.0,0.0002785371526562,3
-0.0008268074362139,0.0030523142050217,0.0,-0.0015982918269896,0.0,4
0.0,0.0,0.0,0.0,0.0002816840508772,4
0.0,0.0002639316581059,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,8.86323997377314e-05,5
0.0,0.0,0.0002086243641348,0.000367729423131,-0.0005656149553045,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0012743926981621,0.0002193076616354,-0.0005713053660574,-1.382123142996683e-05,-0.0011288800644533,3
-0.0003058621857899,0.0,0.0,5.031950299285715e-05,0.0,5
0.0,3.45796673254517e-05,0.0,-0.0005094519476163,0.0,4
0.0,-8.542683286638653e-05,-0.0004933645352049,0.0,0.0,5
-0.0049675090988545,-0.0076069062086474,0.0040282047011243,0.0076607455705952,0.000192343859029,5
0.0001767033408141,-0.0042565086312833,0.0051878855983835,-0.0012698295930455,-0.0006364116634131,3
0.0,-0.000151041199728,0.0,0.0,-0.0006506926741445,5
0.0,-0.001300638341796,0.0,0.0004985709672103,0.0,5
0.0,0.0,-0.0008609636402275,0.0,0.0,5
0.0,-0.0009601694702715,0.0,0.0,0.0,5
-0.0008254948514932,0.0050916310764398,-0.0069314574450249,0.000405354766126,0.0002295041573428,3
0.0,-0.0026863823394225,0.0,0.0,0.0002755192083219,4
-0.0006214645654583,-0.0030980214774257,0.0013063918081125,-0.000502630766989,0.0004442478249788,4
0.0026975630645072,-0.0021036598133544,0.001950537986169,0.0066310616962881,-0.0123778914933694,4
0.0,0.0012028426460877,-8.405228017864808e-05,0.0005153034146094,-0.005279352062218,4
-0.0038717156207778,-0.0010499225680862,0.0003320413892685,0.0,-0.0006612157016729,5
0.0,-0.0049678633236058,-0.0014379915264997,0.0,0.0,5
-0.0012198020970875,-0.0012645348869291,0.0004656822113762,-0.0067447890904406,-0.0023474886542204,5
0.0014275478473816,0.0001687579777346,-0.0002045496330581,0.0,-0.0166990590561153,3
-0.0038545970100686,-0.0110837718998357,0.0068830209096908,-0.0045123437802524,-0.0069919199646293,4
-0.0326772129579436,-0.0065819172374805,-0.0007885346259205,0.0037554518478094,-0.0008951802115337,5
-0.0145515544215691,-0.0378252248203898,0.0072445358840246,-0.0058512272619931,0.0035649581454381,3
