feature,shap_importance
Ensemble_prediction,0.3962344
5_Default_NeuralNetwork_SelectedFeatures_prediction,0.11674642
19_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.06304044
8_Xgboost_GoldenFeatures_prediction,0.04916658
6_Default_RandomForest_SelectedFeatures_prediction,0.039809417
4_Default_Xgboost_prediction,0.03271586
7_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.032298688
23_NeuralNetwork_prediction,0.02975044
12_RandomForest_prediction,0.02722805
20_RandomForest_SelectedFeatures_prediction,0.027025016
wall_cladding,0.025240265
4_Default_Xgboost_categorical_mix_prediction,0.023426771
4_Default_Xgboost_GoldenFeatures_prediction,0.02259465
10_RandomForest_SelectedFeatures_prediction,0.021276528
mindist_ratio_year_built,0.02094787
roof_cover,0.02084677
11_RandomForest_prediction,0.020248318
3_Linear_prediction,0.020174617
16_NeuralNetwork_SelectedFeatures_prediction,0.020122195
24_NeuralNetwork_prediction,0.01990156
17_NeuralNetwork_prediction,0.019722387
15_NeuralNetwork_SelectedFeatures_prediction,0.019590698
4_Default_Xgboost_categorical_mix_GoldenFeatures_SelectedFeatures_prediction,0.019194964
year_built_ratio_number_of_stories,0.018028604
13_DecisionTree_prediction,0.015865058
Buildinglong,0.015288062
21_NeuralNetwork_SelectedFeatures_prediction,0.015038466
18_NeuralNetwork_prediction,0.0147472145
5_Default_NeuralNetwork_prediction,0.014682016
foundation_type,0.014567021
hazards_present,0.011996022
4_Default_Xgboost_categorical_mix_GoldenFeatures_prediction,0.011836893
14_DecisionTree_prediction,0.0116420295
year_built,0.011582371
Buildinglat,0.011305875
mindist,0.010582164
Buildinglat_diff_Buildinglong,0.010330377
22_NeuralNetwork_SelectedFeatures_prediction,0.009171344
roof_shape,0.007930749
9_RandomForest_SelectedFeatures_prediction,0.00777777
roof_substrate_type,0.007672469
building_type,0.0073975013
2_DecisionTree_prediction,0.0072792177
number_of_stories_ratio_year_built,0.0066125034
number_of_stories_diff_mindist,0.006394376
Buildinglong_multiply_Buildinglat,0.0063284156
wall_structure,0.006088888
number_of_stories_sum_Buildinglat,0.0051569995
6_Default_RandomForest_GoldenFeatures_prediction,0.0043106456
understory_pct_of_building_footprint_diff_mindist,0.0033536295
roof_system,0.0032486508
mindist_multiply_year_built,0.002787611
6_Default_RandomForest_prediction,0.0027218678
number_of_stories,0.0015124846
mwfrs,0.001428968
wall_substrate,0.0013981421
understory_pct_of_building_footprint,0.0005272285
number_of_stories_multiply_Buildinglat,0.0
