feature,shap_importance
Ensemble_prediction,0.35872185
4_Default_Xgboost_categorical_mix_GoldenFeatures_SelectedFeatures_prediction,0.104102224
19_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.083402455
5_Default_NeuralNetwork_SelectedFeatures_prediction,0.08287349
4_Default_Xgboost_prediction,0.08031074
8_Xgboost_GoldenFeatures_prediction,0.06316615
15_NeuralNetwork_SelectedFeatures_prediction,0.04738112
year_built,0.044002272
7_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.035756834
21_NeuralNetwork_SelectedFeatures_prediction,0.034930076
23_NeuralNetwork_prediction,0.022413608
number_of_stories_sum_Buildinglat,0.020704314
year_built_ratio_number_of_stories,0.02031588
4_Default_Xgboost_GoldenFeatures_prediction,0.02009218
Buildinglong,0.01675854
22_NeuralNetwork_SelectedFeatures_prediction,0.016726963
24_NeuralNetwork_prediction,0.015871357
Buildinglat,0.015809424
10_RandomForest_SelectedFeatures_prediction,0.015162876
4_Default_Xgboost_categorical_mix_prediction,0.014716345
17_NeuralNetwork_prediction,0.014623835
13_DecisionTree_prediction,0.014590123
20_RandomForest_SelectedFeatures_prediction,0.0144586
16_NeuralNetwork_SelectedFeatures_prediction,0.013835959
12_RandomForest_prediction,0.013239934
6_Default_RandomForest_SelectedFeatures_prediction,0.012879129
6_Default_RandomForest_GoldenFeatures_prediction,0.012756594
11_RandomForest_prediction,0.012560148
4_Default_Xgboost_categorical_mix_GoldenFeatures_prediction,0.012559309
wall_substrate,0.0123958085
hazards_present,0.011905205
wall_cladding,0.011508518
2_DecisionTree_prediction,0.011411558
roof_shape,0.0106692435
Buildinglat_diff_Buildinglong,0.010336633
18_NeuralNetwork_prediction,0.009599345
14_DecisionTree_prediction,0.009459773
9_RandomForest_SelectedFeatures_prediction,0.008514107
3_Linear_prediction,0.00826946
roof_cover,0.0070572817
roof_substrate_type,0.0067633153
5_Default_NeuralNetwork_prediction,0.0059127156
6_Default_RandomForest_prediction,0.005227473
mindist,0.005066867
mindist_multiply_year_built,0.0049016764
wall_structure,0.00486864
understory_pct_of_building_footprint_diff_mindist,0.004439572
roof_system,0.0041282554
Buildinglong_multiply_Buildinglat,0.0039995
foundation_type,0.0036356077
building_type,0.003151601
number_of_stories_ratio_year_built,0.0026309018
mwfrs,0.0022239685
mindist_ratio_year_built,0.0020543847
understory_pct_of_building_footprint,0.0011404026
number_of_stories,0.001094649
number_of_stories_diff_mindist,0.00061575824
number_of_stories_multiply_Buildinglat,0.0
