feature,shap_importance
6_Default_RandomForest_SelectedFeatures_prediction,0.28292589899509674
4_Default_Xgboost_categorical_mix_prediction,0.19207887862404183
27_LightGBM_GoldenFeatures_prediction,0.1459236108129385
11_RandomForest_GoldenFeatures_prediction,0.049969364248733675
16_CatBoost_prediction,0.04973029564147732
18_LightGBM_prediction,0.04720470536745444
Ensemble_prediction,0.04578631983234473
7_CatBoost_SelectedFeatures_prediction,0.03487627663794365
17_LightGBM_prediction,0.03263663614082856
3_Default_LightGBM_prediction,0.025699206156036457
25_Xgboost_SelectedFeatures_prediction,0.02516963865353539
12_RandomForest_GoldenFeatures_prediction,0.024550858967429624
Buildinglat_ratio_wind_damage_rating,0.0185887908117357
14_LightGBM_GoldenFeatures_prediction,0.017309227668424194
wind_damage_rating_ratio_Buildinglong,0.016393173461542346
2_Linear_prediction,0.013390846495675604
15_CatBoost_prediction,0.011734273063021532
3_Default_LightGBM_GoldenFeatures_SelectedFeatures_prediction,0.00974291134983727
6_Default_RandomForest_prediction,0.00866022562084749
10_RandomForest_prediction,0.008650967882172969
longitude_diff_wind_damage_rating,0.008053832023282118
23_CatBoost_SelectedFeatures_prediction,0.007890966715662645
4_Default_Xgboost_prediction,0.00710843579312406
5_Default_CatBoost_prediction,0.006746687422361005
wind_damage_rating_multiply_longitude,0.006538201543299289
5_Default_CatBoost_GoldenFeatures_prediction,0.005984551946750376
wind_damage_rating_multiply_Buildinglat,0.005654497504465175
13_LightGBM_GoldenFeatures_prediction,0.005167869072530229
20_Xgboost_prediction,0.00498959846255099
9_RandomForest_prediction,0.0047498846085045855
26_Xgboost_prediction,0.004685901206403221
3_Default_LightGBM_GoldenFeatures_prediction,0.004426126391340083
19_Xgboost_SelectedFeatures_prediction,0.004171007965156151
Buildinglat_diff_wind_damage_rating,0.003838446688115539
4_Default_Xgboost_categorical_mix_SelectedFeatures_prediction,0.0026092952824380814
wind_damage_rating_ratio_Buildinglat,0.002201395313564134
surge_damage_rating_sum_wind_damage_rating,0.0022001783686588397
wind_damage_rating_ratio_longitude,0.001766568952849546
24_RandomForest_GoldenFeatures_prediction,0.0015978192227169817
8_CatBoost_SelectedFeatures_prediction,0.0013017809334507247
6_Default_RandomForest_GoldenFeatures_prediction,0.001254237962468004
surge_damage_rating,0.0006560648767691687
1_DecisionTree_prediction,0.0005632337739123761
22_DecisionTree_prediction,0.00045178461993786374
21_DecisionTree_prediction,0.00042659056215550966
wind_damage_rating,6.573515080873526e-05
Buildinglong_multiply_wind_damage_rating,4.261787628855728e-05
5_Default_CatBoost_SelectedFeatures_prediction,0.0
