feature,shap_importance
mindist,0.3751882
year_built,0.21865104
Unnamed0,0.11428569
number_of_stories,0.11111412
roof_substrate_type_Unknown,0.10282402
building_type_SingleFamily,0.09237238
roof_substrate_type_PlywoodOSB,0.049398623
understory_pct_of_building_footprint,0.041617017
wall_structure_nan,0.031095117
roof_cover_Asphaltshingleslaminated,0.028785484
roof_cover_Metalstandingseam,0.027137438
roof_shape_Hip,0.020847136
foundation_type_Slabongrade,0.020792112
wall_cladding_WoodBoards,0.019903407
roof_cover_Metalcorrugated,0.019419385
roof_cover_Asphaltshingles3tab,0.018879337
wall_cladding_Stucco,0.016215557
roof_shape_Gable,0.0139138
wall_substrate_Woodsheathingcontinuous,0.013660495
wall_cladding_Brick,0.011485331
foundation_type_nan,0.010643766
roof_cover_nan,0.009794868
wall_substrate_Unknown,0.0095681315
mwfrs_RoofDiaphragmwoodWallDiaphragmwood,0.009279145
wall_cladding_VinylSidingstandard,0.009200815
foundation_type_Unknown,0.008770422
roof_system_Woodunknown,0.0067188754
roof_system_nan,0.006535216
roof_system_Woodtrusses,0.006411504
mwfrs_RoofDiaphragmwoodWallDiaphragmmasonry,0.0062688743
wall_cladding_Aluminumsiding,0.004964346
wall_cladding_BrickVinylSidingstandard,0.004853665
roof_shape_Complex,0.004397901
wall_substrate_nan,0.0043550013
mwfrs_nan,0.004335767
foundation_type_WoodPiers_le_8ft,0.004203905
roof_shape_nan,0.0040853075
wall_structure_Woodframe,0.0039576944
roof_substrate_type_nan,0.0037939262
building_type_MultiFamily,0.003688549
foundation_type_Castinplaceconcretepiers,0.0036015639
wall_cladding_FiberCementBoard,0.0027677275
wall_cladding_Unknown,0.0027417282
wall_cladding_BrickVinylSidingunknown,0.002615213
roof_shape_GableHipCombo,0.0025026817
wall_substrate_NotApplicable,0.0024653014
roof_system_Steelhotrolled,0.0024434798
wall_cladding_VinylSidingunknown,0.0023737203
roof_shape_Flat,0.0022918724
mwfrs_RoofDiaphragmwood,0.0016774904
building_type_GeneralArea,0.0011409387
wall_structure_Unknown,0.0010868515
wall_structure_Masonryunknown,0.0010086423
building_type_Professional,0.000793095
wall_cladding_Corrugatedsteelpanels,0.00055323675
roof_system_Unknown,0.00036143596
roof_system_Woodrafter,0.00027625955
foundation_type_WoodPiers_g_8ft,0.00027343698
mwfrs_Unknown,0.00025624386
roof_system_Steeljoists,0.00022808704
roof_shape_GableHip,0.00014134982
wall_cladding_Concretemasonryunits,0.0
wall_cladding_concretemasonryunits,0.0
wall_cladding_FiberCementBoardWoodBoardsWoodShakeShingle,0.0
wall_cladding_WoodBoardsWoodShakeShingle,0.0
wall_cladding_WoodPanelSiding,0.0
wall_cladding_WoodPlankSiding,0.0
wall_cladding_SheetMetal,0.0
wall_cladding_PlywoodSidingWoodShakeShingle,0.0
wall_cladding_FiberCementBoardPlywoodSiding,0.0
wall_cladding_Cedarstone,0.0
wall_cladding_Masonryconcrete,0.0
wall_cladding_FiberCementBoardPlywoodSidingWoodShakeShingle,0.0
wall_cladding_FiberCementBoardWoodBoardsconcreteblocks,0.0
wall_cladding_PlywoodSiding,0.0
wall_cladding_BrickStucco,0.0
wall_cladding_FiberCementBoardVinylSidingunknownWoodBoards,0.0
wall_cladding_WoodBoardsConcreteblock,0.0
wall_cladding_BrickStone,0.0
wall_cladding_StuccoWoodBoardsStone,0.0
wall_cladding_VinylSidingstandardWoodShakeShingle,0.0
wall_cladding_PlywoodSidingStucco,0.0
wall_cladding_FiberCementBoardVinylSidingunknown,0.0
wall_cladding_EIFS,0.0
wall_cladding_StuccoWoodBoards,0.0
wall_cladding_Cedarwood,0.0
wall_cladding_FiberCementBoardWoodBoards,0.0
wall_cladding_VinylSidinghighwindrated,0.0
wall_cladding_VinylSidingunknownWoodBoards,0.0
wall_cladding_FiberCementBoardVinylSidingstandard,0.0
wall_cladding_BrickFiberCementBoard,0.0
wall_cladding_VinylSidingunknownWoodShakeShingle,0.0
building_type_Retail,0.0
wall_cladding_BrickStuccoWoodBoards,0.0
roof_cover_Metalshingles,0.0
roof_substrate_type_None,0.0
roof_substrate_type_Metaldeck,0.0
roof_cover_Unknown,0.0
roof_cover_TileSlateRoofCover,0.0
roof_cover_AsphaltshingleslaminatedMetalstandingseam,0.0
roof_cover_Claytiles,0.0
roof_cover_Redcompositeshingle,0.0
roof_cover_reinforcedconcretestucco,0.0
roof_cover_MetalcorrugatedMetalstandingseam,0.0
roof_cover_Asphaltshingles3tabMetalstandingseam,0.0
roof_system_SteelhotrolledZpurlins,0.0
roof_cover_compositeshingles,0.0
roof_cover_WoodshakeWoodshingle,0.0
roof_cover_UnknownNoclearpicturesofroof,0.0
roof_cover_Rollroofing,0.0
roof_cover_BuiltupwithoutGravel,0.0
roof_cover_Woodshingle,0.0
roof_cover_Other,0.0
roof_cover_AsphaltshingleslaminatedMetalcorrugated,0.0
roof_cover_Concretetiles,0.0
roof_substrate_type_Dimensionallumber,0.0
roof_system_SteelhotrolledWoodunknown,0.0
