feature,shap_importance
mindist,0.31692389733983917
Buildinglong,0.12203207972519711
wall_structure,0.09952382514883087
building_type,0.09885411244163314
roof_system,0.07728172884300946
roof_substrate_type,0.07415265118992351
wall_substrate,0.05351404917280584
roof_shape,0.048778438172423534
hazards_present,0.04500099984044348
understory_pct_of_building_footprint,0.041369722333511105
wall_cladding,0.024959594937857196
year_built,0.020501247213088825
foundation_type,0.018548882437315835
mwfrs,0.017304743878004576
roof_cover,0.0044243796077768505
Buildinglat,0.0014240233170535847
number_of_stories,0.0010330037321775018
