feature,shap_importance
19_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.18358436485934065
Ensemble_prediction,0.15996498632850378
4_Default_Xgboost_categorical_mix_GoldenFeatures_SelectedFeatures_prediction,0.08992024724494922
5_Default_NeuralNetwork_SelectedFeatures_prediction,0.07037041087220859
7_Xgboost_GoldenFeatures_SelectedFeatures_prediction,0.06323773245599425
4_Default_Xgboost_GoldenFeatures_prediction,0.037850955482327746
8_Xgboost_GoldenFeatures_prediction,0.022066800714153043
22_NeuralNetwork_SelectedFeatures_prediction,0.02174749127801481
4_Default_Xgboost_prediction,0.021467660521757553
4_Default_Xgboost_categorical_mix_GoldenFeatures_prediction,0.019564571823040763
6_Default_RandomForest_SelectedFeatures_prediction,0.015228092611941897
20_RandomForest_SelectedFeatures_prediction,0.01472558006639487
21_NeuralNetwork_SelectedFeatures_prediction,0.013438363366669006
4_Default_Xgboost_categorical_mix_prediction,0.012276367399675572
24_NeuralNetwork_prediction,0.010357278435427546
6_Default_RandomForest_GoldenFeatures_prediction,0.009825723866846717
hazards_present,0.006768419402529226
12_RandomForest_prediction,0.00657258000612824
15_NeuralNetwork_SelectedFeatures_prediction,0.0064550413743191684
roof_substrate_type,0.006090985593967819
roof_cover,0.005996045838784545
Buildinglat,0.005975954624641255
9_RandomForest_SelectedFeatures_prediction,0.0053784184682479546
year_built,0.004948670278269028
5_Default_NeuralNetwork_prediction,0.0047434005753687015
building_type,0.004647326693036669
17_NeuralNetwork_prediction,0.004333267013262575
roof_system,0.0042977235203039265
14_DecisionTree_prediction,0.00418198275344369
6_Default_RandomForest_prediction,0.003835787279220433
roof_shape,0.003785608870493183
18_NeuralNetwork_prediction,0.003745771785087798
23_NeuralNetwork_prediction,0.0035580968479430927
wall_cladding,0.0035290119481735617
Buildinglong,0.0030136077452570806
16_NeuralNetwork_SelectedFeatures_prediction,0.0028375233887218917
mindist,0.0025371091174431052
13_DecisionTree_prediction,0.0022117340633105217
foundation_type,0.00190294888879474
3_Linear_prediction,0.0018653306808302922
11_RandomForest_prediction,0.0017102403662578886
wall_structure,0.001337131610420896
wall_substrate,0.0013366721138225327
understory_pct_of_building_footprint,0.0011310293099396432
2_DecisionTree_prediction,0.0011291773130708159
mwfrs,0.0010904589201536485
10_RandomForest_SelectedFeatures_prediction,0.001002262765256705
number_of_stories,0.00017138353916648934
