feature,mean_importance
wall_substrate,-0.0014001400845401024
building_type,-0.0007799229372654704
Buildinglat,-0.0007450042037663862
foundation_type,-0.00040378081130060527
roof_system,-0.00021684178919058604
mwfrs,-5.347425012792451e-05
roof_cover,-5.122673254049914e-05
wall_cladding,0.0
wall_structure,0.0
understory_pct_of_building_footprint,8.590216168809228e-05
rainwater_ingress_damage_rating,0.00013942879913176608
roof_shape,0.0001593534058821011
roof_substrate_type,0.0004599720709534905
Unnamed0,0.0005057686054819738
longitude,0.0005247359485136855
number_of_stories,0.001087900183778598
year_built,0.0012830293752617266
Buildinglong,0.004677462817349559
hazards_present,0.01465257555311072
mindist,0.03801173525570164
surge_damage_rating,0.8419906155203105
wind_damage_rating,1.2547622880041378
